"cell","arm","iteration","sigma_generated","sd_pred_control","sd_obs_control","sd_pred_floor","sd_obs_floor","control_ratio","gradient"
"p2","measured",29,0.0114227536859671,0.0114484226720052,0.0157555519298798,0.0111241659277158,0.0121855494557537,1.00224718021098,1.02914885901526
"p2","measured",30,0.0114227536859671,0.0120251532200754,0.0143351420166355,0.0115374261430387,0.0142269968832715,1.05273680503576,1.04227347338913
"p2","measured",31,0.0114227536859671,0.00955895603229278,0.00651781164464317,0.00908841970377218,0.0115783206583834,0.83683464557552,1.05177317331915
"p2","measured",32,0.0114227536859671,0.0114897955458545,0.0139981395265487,0.0109954449942877,0.0102087297525389,1.00586915044572,1.04495957660865
"p2","measured",33,0.0114227536859671,0.0143216071354639,0.00920764394494042,0.013896253382444,0.00496694808635034,1.25377886359031,1.03060923986585
"p2","measured",34,0.0114227536859671,0.0126712429266703,0.0114382543712994,0.0122807942999923,0.00868265011541216,1.10929844720691,1.03179343429588
"p2","measured",35,0.0114227536859671,0.010461670508201,0.0122636400079115,0.0102835234132787,0.00504463094004674,0.915862391487371,1.01732354639192
"p2","measured",36,0.0114227536859671,0.0102977244823023,0.0080910476047386,0.0100233353265456,0.00649458940953136,0.90150980800304,1.02737503503749
"p2","measured",37,0.0114227536859671,0.0125982659910451,0.00955335190971847,0.0122309331073228,0.0169233840989134,1.1029097131388,1.03003310381138
"p2","measured",38,0.0114227536859671,0.0108848562657162,0.00924967464835566,0.010479840991875,0.00989579790383528,0.952910004449127,1.03864708196959
"p2","measured",39,0.0114227536859671,0.0122696803088195,0.0100728582696824,0.011490196125756,0.0142377554214908,1.07414382259619,1.06783906684727
"p2","measured",40,0.0114227536859671,0.011089553695603,0.00631349680117563,0.0105395747702765,0.0145048932339916,0.97083015185966,1.0521822689543
"p2","measured",41,0.0114227536859671,0.0100768248807391,0.0111090841679046,0.00980076402035705,0.00795349681389592,0.882171248524645,1.02816727959256
"p2","measured",42,0.0114227536859671,0.0117274787606376,0.0131992809734171,0.0112519378625954,0.00366321365826148,1.02667702403885,1.04226302205445
"p2","measured",43,0.0114227536859671,0.0120314395397336,0.00901871735997638,0.0115535622662174,0.0106130166392366,1.05328713815428,1.04136189882436
"p2","measured",44,0.0114227536859671,0.0112153188661308,0.0114845908927136,0.0107177387033264,0.0103405021642849,0.981840208977702,1.04642585311862
"p2","measured",45,0.0114227536859671,0.0114624521827579,0.00965465019846707,0.0111432593451486,0.00883010766715227,1.00347538762388,1.02864447714288
"p2","measured",46,0.0114227536859671,0.0115673435108475,0.0108392005115111,0.0113014987087076,0.0104139057749307,1.01265805329043,1.02352296885501
"p2","measured",47,0.0114227536859671,0.0108630902749106,0.0118748239194011,0.0106315033119181,0.00983055517432809,0.951004510257092,1.02178308713245
"p2","measured",48,0.0114227536859671,0.0102160673423923,0.00642663029326351,0.00993614138153346,0.00732939560518054,0.894361169228636,1.02817250179019
"p2","measured",49,0.0114227536859671,0.0119643445464294,0.0123766868817494,0.011708683521196,0.00836171025178419,1.0474133361667,1.02183516402767
"p2","measured",50,0.0114227536859671,0.013042177776768,0.0149692942188366,0.0126785863735156,0.0110694189938409,1.14177177721956,1.02867759800192
"p2","measured",51,0.0114227536859671,0.011493299521998,0.0105583721881116,0.0111829912426201,0.0165573391883319,1.00617590451219,1.02774823592772
"p2","measured",52,0.0114227536859671,0.0119397393012398,0.0100628521989513,0.0115461073660442,0.0166394792715566,1.04525928068534,1.03409217693171
"p2","measured",53,0.0114227536859671,0.0121008174995343,0.0109352916502121,0.0117264880322888,0.0167321057689649,1.0593608014502,1.03192170291863
"p2","measured",54,0.0114227536859671,0.0105135242978243,0.0100315922412186,0.0100423814080809,0.00716172062961765,0.920401908932009,1.04691545467137
"p2","measured",55,0.0114227536859671,0.0108649470075547,0.00916062096944443,0.0105548872774519,0.0120523772348197,0.951167057108326,1.02937593950104
"p2","measured",56,0.0114227536859671,0.0114515596109536,0.00969823854700268,0.0110778076976651,0.00622777719355604,1.00252180216595,1.03373879773768
"p2","measured",57,0.0114227536859671,0.0134062586953885,0.0102149724587247,0.0130979426078684,0.00632863926367607,1.17364508278403,1.02353927611004
"p2","measured",58,0.0114227536859671,0.0105380422407879,0.0100632235863578,0.0102316832077924,0.0105466933024753,0.922548321578005,1.02994219296804
"p2","measured",59,0.0114227536859671,0.0119693537123464,0.0101676044409996,0.0115973147220913,0.00435691167677476,1.04785186141681,1.03207975287127
"p2","measured",60,0.0114227536859671,0.0120740255595823,0.0128395705788678,0.0117367541269696,0.00649723396843329,1.05701531272755,1.02873634643481
"p2","measured",61,0.0114227536859671,0.0113430255822817,0.0102418505739989,0.0109984399175439,0.00431683968420269,0.993020237862311,1.03133041297867
"p2","measured",62,0.0114227536859671,0.0108077451470852,0.0137862881082269,0.0102070234060089,0.0086634393871571,0.946159345129055,1.05885376345101
"p2","measured",63,0.0114227536859671,0.0114975809377423,0.00940570704341263,0.0112645917705274,0.00863847680014488,1.00655071919016,1.02068332097257
"p2","measured",64,0.0114227536859671,0.0115253558735261,0.00728356221687655,0.0111400844449457,0.0160722181910567,1.00898226385508,1.03458424668901
"p2","measured",65,0.0114227536859671,0.0100800430256185,0.00901588067810098,0.00972726227743537,0.0109686024883252,0.882452979617503,1.036267218681
"p2","measured",66,0.0114227536859671,0.0113075736980036,0.00833940188619136,0.0107031761771207,0.0148071813217118,0.989916618082641,1.05646898741842
"p2","measured",67,0.0114227536859671,0.00980033483064323,0.00837512814560428,0.00961246684097856,0.00502491162538678,0.857966047423657,1.01954420158453
"p2","measured",68,0.0114227536859671,0.0101185344974933,0.00914369022455911,0.00926913970078095,0.00339625504233867,0.885822698770429,1.09163685348714
"p2","measured",69,0.0114227536859671,0.00969101075133763,0.00793626089388381,0.00943598765241514,0.00778843180592105,0.848395318481133,1.02702664610389
"p2","measured",70,0.0114227536859671,0.00962255245974207,0.00746843857131172,0.00961612125879654,0.0026244712964978,0.84240216713798,1.00066879366144
"p2","measured",71,0.0114227536859671,0.0112985155480165,0.0112922923163504,0.0108518548847261,0.0154922186167785,0.989123626284332,1.04115984484082
"p2","measured",72,0.0114227536859671,0.0111835243084011,0.0124260685849468,0.0109500474804467,0.0140602705820349,0.979056768258961,1.02132199229011
"p2","measured",73,0.0114227536859671,0.0106185154906385,0.00994472629346363,0.0103551818927683,0.00473796930254611,0.929593317212411,1.0254301276981
"p2","measured",74,0.0114227536859671,0.0118123907468994,0.0103395537564175,0.0117648127407142,0.0071302806654625,1.03411060692055,1.0040440937934
"p2","measured",75,0.0114227536859671,0.0130636634483702,0.0139531136799298,0.0125036418843508,0.00823758618564205,1.14365273098893,1.04478867590732
"p2","measured",76,0.0114227536859671,0.0115929175319454,0.0086438969135598,0.0115299370947782,0.00786042176706733,1.01489691983705,1.00546234005003
"p2","measured",77,0.0114227536859671,0.0119683206836456,0.0126296396033613,0.0116309833926066,0.0194062144927997,1.04776142536879,1.02900333356622
"p2","measured",78,0.0114227536859671,0.00993537374786931,0.00864294867863221,0.0098198240264784,0.0132613386427629,0.869787970660255,1.01176698493571
"p2","measured",79,0.0114227536859671,0.0100426548394547,0.0119398617945833,0.00947228984636728,0.0127739143394324,0.879179847131968,1.0602140561932
"p2","measured",80,0.0114227536859671,0.0126257353994878,0.0121932445832623,0.0122160676041027,0.00732298585682322,1.10531451054561,1.03353516112235
"p2","measured",81,0.0114227536859671,0.0113738708644818,0.0102590413278951,0.0107830357339401,0.0110202713645158,0.995720574667966,1.05479302351583
"p2","measured",82,0.0114227536859671,0.00993252986918229,0.00989899912592762,0.00927402192334515,0.0097277918573388,0.86953900453832,1.07100564903556
"p2","measured",83,0.0114227536859671,0.00974629407389843,0.00919276036281602,0.00951344960138912,0.0158611838140876,0.853235072894179,1.02447529363853
"p2","measured",84,0.0114227536859671,0.0123004261628219,0.0136221372027308,0.0121963871609905,0.0163679650520001,1.07683545500355,1.00853031315406
"p2","measured",85,0.0114227536859671,0.0130220669215315,0.0100437139396165,0.0124453849708029,0.0238986596895501,1.14001118115057,1.04633701183864
"p2","measured",86,0.0114227536859671,0.0126759386450985,0.0115449389942308,0.0126030045276499,0.00765939203040825,1.10970953183302,1.00578704207308
"p2","measured",87,0.0114227536859671,0.0124857475224462,0.0113794054745372,0.0122743448622364,0.00541940890224677,1.09305933277585,1.01722313187241
"p2","measured",88,0.0114227536859671,0.00966029319858366,0.00982247680685736,0.00925089127905514,0.0115113032343912,0.845706163694253,1.04425540276918
"p2","measured",89,0.0114227536859671,0.0146937364153832,0.0183231453947505,0.0143109067548485,0.00337409175933059,1.28635675944185,1.02675090174876
"p2","measured",90,0.0114227536859671,0.0125010789498329,0.0157346490803534,0.0121081111342876,0.0101136795196613,1.09440151591384,1.03245492308313
"p2","measured",91,0.0114227536859671,0.00995842678085297,0.00768149955147324,0.0096924344180693,0.0094728517588254,0.871806138399614,1.02744329765985
"p2","measured",92,0.0114227536859671,0.0118832993313423,0.0169589866788309,0.0113116289898661,0.0136782573654005,1.0403182680846,1.05053828604071
"p2","measured",93,0.0114227536859671,0.0109952139851638,0.0134248068304394,0.0108404843088482,0.00598925274052032,0.962571222968013,1.01427331767726
"p2","measured",94,0.0114227536859671,0.0115819276478463,0.0124691398549788,0.0111853119247259,0.0203216149337846,1.01393481521664,1.0354586198212
"p2","measured",95,0.0114227536859671,0.0117144286040264,0.0136812925702291,0.0114068236429688,0.010556105386472,1.02553455375805,1.0269667499635
"p2","measured",96,0.0114227536859671,0.0104262478802429,0.00975139181443912,0.00993970130367007,0.00867067278326676,0.912761332939498,1.0489498186825
"p2","measured",97,0.0114227536859671,0.0111189360038787,0.0103476050072594,0.0107831235517964,0.00509052874468797,0.973402413249823,1.0311424097544
"p2","measured",98,0.0114227536859671,0.0114143248820033,0.0123557671556861,0.0110423246761993,0.0142965880163159,0.999262104025391,1.03368857706257
"p2","measured",99,0.0114227536859671,0.0127946809298468,0.0107129957399242,0.0123228727952187,0.00545850046720735,1.12010477347202,1.0382871869627
"p2","measured",100,0.0114227536859671,0.011708431120077,0.00900063878818629,0.0114810739214401,0.014835268412364,1.02500950663594,1.01980278153356
"p3","beta_ll",1,0.0114227536859671,0.0168968614093027,0.0152188885581794,0.00153553653663732,0,1.47922837818524,11.0038810579559
"p3","beta_ll",2,0.0114227536859671,0.0145305832960542,0.0109771533195237,0.00152604181783351,0,1.27207359061808,9.52174647263789
"p3","beta_ll",3,0.0114227536859671,0.0161355347533807,0.0123470757891457,0.00199402549887162,0,1.41257836743895,8.09194002910771
"p3","beta_ll",4,0.0114227536859671,0.0229912545063916,0.012558981246719,0.00133570058260539,0,2.01275936945365,17.2128804956762
"p3","beta_ll",5,0.0114227536859671,0.022206942615424,0.00758998969930972,0.00166832245617147,0,1.94409712630898,13.3109414989146
"p3","beta_ll",6,0.0114227536859671,0.0181259468276581,0.0120199992395093,0.00237013528740412,0,1.58682812620969,7.6476422776315
"p3","beta_ll",7,0.0114227536859671,0.0211605819674803,0.00694634477198871,0.00219221127306244,0,1.85249393878432,9.65261981246899
"p3","beta_ll",8,0.0114227536859671,0.0166192420803885,0.00974058622379027,0.00256898452247923,0,1.45492431486159,6.46918731310607
"p3","beta_ll",9,0.0114227536859671,0.015830625853328,0.0166971050594978,0.00229017363078079,0,1.38588525048701,6.91241294570788
"p3","beta_ll",10,0.0114227536859671,0.0182463137421007,0.0123576691215545,0.0017768673632764,0,1.59736559534819,10.268810221409
"p3","beta_ll",11,0.0114227536859671,0.021831620557516,0.0146128276293701,0.00170075176344643,0,1.91123972009798,12.8364532830329
"p3","beta_ll",12,0.0114227536859671,0.0117891981825755,0.0119538070363791,0.00215367973367469,0,1.03208022397073,5.47397925431574
"p3","beta_ll",13,0.0114227536859671,0.0162059933909438,0.0135371870781682,0.00202612126381194,0,1.41874663819923,7.99853082853187
"p3","beta_ll",14,0.0114227536859671,0.0140690239169834,0.00957479100900617,0.00179929848163283,0,1.2316665756583,7.81917178311405
"p3","beta_ll",15,0.0114227536859671,0.0109363908634218,0.00822071363365995,0.00287939832877597,0,0.957421578376254,3.79815142424942
"p3","beta_ll",16,0.0114227536859671,0.0102127423789222,0.00904601536576866,0.00375763213906712,0,0.89407008674875,2.71786646509195
"p3","beta_ll",17,0.0114227536859671,0.0154545247783626,0.0104964457272603,0.00144154506059191,0,1.35295964556677,10.7208058914349
"p3","beta_ll",18,0.0114227536859671,0.0168437706393948,0.0135332866727239,0.00242818888308309,0,1.47458056983995,6.9367629333712
"p3","beta_ll",19,0.0114227536859671,0.0114537124388259,0.0131384447411955,0.00320407574459753,0,1.00271027054507,3.57473210742231
"p3","beta_ll",20,0.0114227536859671,0.0202093599604057,0.00764087037649361,0.00144889557803669,0,1.76921962216807,13.9481134919262
"p3","beta_ll",21,0.0114227536859671,0.0106949566095883,0.00689267575625192,0.00298778940636649,0,0.936285321701988,3.57955503383173
"p3","beta_ll",22,0.0114227536859671,0.0169936145150976,0.0119521526537117,0.0017709509224671,0,1.48769858672295,9.59575688942524
"p3","beta_ll",23,0.0114227536859671,0.0177552042863836,0.0177804168199585,0.00294700671120653,0,1.55437163178926,6.0248265532841
"p3","beta_ll",24,0.0114227536859671,0.0143679629585202,0.0127770520843487,0.00165236652147078,0,1.25783706394469,8.69538493537814
"p3","beta_ll",25,0.0114227536859671,0.0156452374390026,0.0109765776191984,0.00154260679780632,0,1.36965550244008,10.1420773338034
"p3","beta_ll",26,0.0114227536859671,0.0134300087559912,0.00721805493567773,0.00273926879294525,0,1.17572427150294,4.90277142227849
"p3","beta_ll",27,0.0114227536859671,0.0162953519851255,0.0101599889101325,0.00312798211923892,0,1.42656949743602,5.20954128378791
"p3","beta_ll",28,0.0114227536859671,0.0131641429824272,0.00864444662440851,0.00299541468024771,0,1.15244916806701,4.39476479474908
"p3","beta_ll",29,0.0114227536859671,0.017574411442488,0.0131766563029942,0.00205731350866365,0,1.53854420095552,8.54240803284457
"p3","beta_ll",30,0.0114227536859671,0.0131437571640395,0.00725740098032569,0.00307267882473779,0,1.15066450046862,4.27762155231474
"p3","beta_ll",31,0.0114227536859671,0.018293854705131,0.0076504143171328,0.00236760796546049,0,1.6015275482658,7.72672459799438
"p3","beta_ll",32,0.0114227536859671,0.0143857016295622,0.011149473669918,0.00242057615536236,0,1.25938998818078,5.94308987043981
"p3","beta_ll",33,0.0114227536859671,0.0124034183434557,0.0103124902456763,0.00283274510107936,0,1.08585186063263,4.37858610671662
"p3","beta_ll",34,0.0114227536859671,0.0144021841563537,0.0121997056706854,0.00318589197720517,0,1.26083294381518,4.52061283288959
"p3","beta_ll",35,0.0114227536859671,0.0134308494687136,0.00915605973635153,0.00281682494305959,0,1.17579787133232,4.76808099197148
"p3","beta_ll",36,0.0114227536859671,0.0165402585678872,0.0067728835035291,0.00296362687580773,0,1.44800973763506,5.58108670929743
"p3","beta_ll",37,0.0114227536859671,0.016567970818936,0.0173815843594756,0.00194601784883111,0,1.45043579459214,8.51378153026074
"p3","beta_ll",38,0.0114227536859671,0.0180063086966838,0.0101609241952946,0.00183742106498208,0,1.57635445810274,9.79977264866036
"p3","beta_ll",39,0.0114227536859671,0.0176122113589271,0.011570167652344,0.0031617007587416,0,1.54185337818881,5.57048648903035
"p3","beta_ll",40,0.0114227536859671,0.0196545877034056,0.00727885367492295,0.00190433148878431,0,1.7206523263783,10.3209907619354
"p3","beta_ll",41,0.0114227536859671,0.014108006137954,0.00795000769393552,0.0020924971830304,0,1.23507925722723,6.74218644228826
"p3","beta_ll",42,0.0114227536859671,0.024334870934624,0.00658881344923064,0.00157794057861049,0,2.13038568489132,15.4219184578249
"p3","beta_ll",43,0.0114227536859671,0.014549543882039,0.0104391218136691,0.00258596803973197,0,1.27373348686605,5.62634327203327
"p3","beta_ll",44,0.0114227536859671,0.0147280290897106,0.0117333789788359,0.00204247300821217,0,1.28935889669091,7.21088064835795
"p3","beta_ll",45,0.0114227536859671,0.0161998732634453,0.0136306820535213,0.00171753614504329,0,1.418210854301,9.43204212045095
"p3","beta_ll",46,0.0114227536859671,0.0156301669424728,0.00924519267425034,0.00170864520238647,0,1.3683361623804,9.14769603463731
"p3","beta_ll",47,0.0114227536859671,0.0138958083405887,0.0146940830985816,0.0026964664435269,0,1.21650249341012,5.1533399846109
"p3","beta_ll",48,0.0114227536859671,0.0130846936838987,0.00920403595342474,0.00259364376416593,0,1.14549381380544,5.04490781065552
"p3","beta_ll",49,0.0114227536859671,0.0213378206595615,0.0148339267517124,0.00189666051231843,0,1.86801022294432,11.2502055697245
"p3","beta_ll",50,0.0114227536859671,0.0145702832997612,0.015526455802629,0.00251612191035467,0,1.27554911016429,5.79077000991076
"p3","beta_ll",51,0.0114227536859671,0.0144759858635883,0.00983912578828531,0.00152228943181375,0,1.26729388215488,9.50935187557647
"p3","beta_ll",52,0.0114227536859671,0.0182844226893565,0.0143276233808025,0.0015984831138499,0,1.60070182654984,11.4386085976967
"p3","beta_ll",53,0.0114227536859671,0.0158449226538858,0.0107684270543324,0.00262798206427576,0,1.38713685766955,6.02931156543203
"p3","beta_ll",54,0.0114227536859671,0.0147993673910054,0.0136621020658536,0.00162014494834022,0,1.29560417722973,9.13459465843894
"p3","beta_ll",55,0.0114227536859671,0.0157812347917973,0.00898366923441489,0.00199378628468289,0,1.3815613315014,7.91520882304959
"p3","beta_ll",56,0.0114227536859671,0.0153099238642763,0.0125544858434179,0.00242857745732767,0,1.34030062147664,6.30407064764689
"p3","beta_ll",57,0.0114227536859671,0.0185431254985754,0.00726443756285972,0.0014663241804422,0,1.62334985138965,12.6459931206913
"p3","beta_ll",58,0.0114227536859671,0.0152485339105578,0.0104929370727711,0.00190028211643345,0,1.33492626469663,8.02435268884025
"p3","beta_ll",59,0.0114227536859671,0.0157566700239694,0.0127285611084748,0.00344754412732064,0,1.37941081959304,4.57040416077724
"p3","beta_ll",60,0.0114227536859671,0.0159245894242514,0.00890785095278377,0.0029146805356926,0,1.39411125040845,5.46357970598904
"p3","beta_ll",61,0.0114227536859671,0.0130950628232614,0.0118492113347181,0.00389681290198388,0,1.14640157559807,3.36045459523979
"p3","beta_ll",62,0.0114227536859671,0.0218701717777066,0.00657465288568907,0.00142690962120487,0,1.91461466989121,15.3269495507638
"p3","beta_ll",63,0.0114227536859671,0.0144975885254093,0.00950399304255394,0.00458673816192984,0,1.26918507778204,3.16076218296916
"p3","beta_ll",64,0.0114227536859671,0.0209051462556585,0.01339972113218,0.00168607484911209,0,1.83013193056422,12.3987059451527
"p3","beta_ll",65,0.0114227536859671,0.0153564568542239,0.0149322013190698,0.00278594319584447,0,1.3443743318294,5.51212130854991
"p3","beta_ll",66,0.0114227536859671,0.023238178401469,0.0141927509003743,0.00136098456837102,0,2.0343762143814,17.0745348195116
"p3","beta_ll",67,0.0114227536859671,0.018341504452806,0.0154242473882821,0.00200517165976109,0,1.60569902468776,9.14709938349681
"p3","beta_ll",68,0.0114227536859671,0.0149239735483161,0.00949040828572432,0.0025968657883543,0,1.30651276904011,5.74691754007581
"p3","beta_ll",69,0.0114227536859671,0.0119726435982432,0.0104861160999952,0.00204780079755708,0,1.04813987304581,5.84658606077597
"p3","beta_ll",70,0.0114227536859671,0.0161666486835298,0.0106990308508804,0.00203181876603406,0,1.41530222291237,7.95673755641393
"p3","beta_ll",71,0.0114227536859671,0.0160158348460258,0.0149434381897313,0.00158869929075153,0,1.40209929114565,10.0810990092717
"p3","beta_ll",72,0.0114227536859671,0.020284072919501,0.0149139563912308,0.00192502785138713,0,1.77576033565531,10.5370282850114
"p3","beta_ll",73,0.0114227536859671,0.0154845259406627,0.00897508465617484,0.00314189579872287,0,1.35558608426315,4.92840212808995
"p3","beta_ll",74,0.0114227536859671,0.0225622616387486,0.00671558364762507,0.00104450140935774,0,1.97520337556314,21.600987262068
"p3","beta_ll",75,0.0114227536859671,0.0191854805920057,0.0119422320492295,0.000830576222460592,0,1.6795845484767,23.0990005169766
"p3","beta_ll",76,0.0114227536859671,0.0152536503567285,0.0129035288211661,0.00190859207853046,0,1.33537418174986,7.99209560194406
"p3","beta_ll",77,0.0114227536859671,0.017264310662995,0.0126912513857947,0.00228404940700635,0,1.5113965631776,7.55864151188519
"p3","beta_ll",78,0.0114227536859671,0.00996645770574227,0.00836656173961711,0.00484315047466242,0,0.872509202223809,2.05784597399629
"p3","beta_ll",79,0.0114227536859671,0.0106829642534083,0.01202250050079,0.00249989586723081,0,0.935235456099552,4.27336370024167
"p3","beta_ll",80,0.0114227536859671,0.014825354014689,0.0120361729932494,0.00326155749812871,0,1.29787916489015,4.54548295505901
"p3","beta_ll",81,0.0114227536859671,0.0194993291456913,0.0104402839238302,0.00220447012498398,0,1.7070602835152,8.84535876658027
"p3","beta_ll",82,0.0114227536859671,0.0146394578891568,0.0100508625312058,0.00129487253751988,0,1.28160496948659,11.3057134698341
"p3","beta_ll",83,0.0114227536859671,0.017014410032944,0.0128051979635516,0.00190424037209218,0,1.48951912128213,8.93501171506535
"p3","beta_ll",84,0.0114227536859671,0.0195279439204155,0.0100650321943509,0.00183594585415749,0,1.70956535151464,10.6364487145384
"p3","beta_ll",85,0.0114227536859671,0.0136688554935675,0.0138067803939493,0.00266779345759819,0,1.19663400519261,5.12365582674214
"p3","beta_ll",86,0.0114227536859671,0.0137828690395636,0.00898256146646165,0.00289770137400159,0,1.20661527145559,4.75648359186511
"p3","beta_ll",87,0.0114227536859671,0.0214978919700967,0.0121331218962073,0.0014068386713794,0,1.88202359615851,15.2809930573049
"p3","beta_ll",88,0.0114227536859671,0.0147681970042728,0.00828979369802184,0.00123346917284096,0,1.29287537928928,11.9728950908909
"p3","beta_ll",89,0.0114227536859671,0.016522297191619,0.00970037404217335,0.00127981367576384,0,1.44643731676686,12.909923924479
"p3","beta_ll",90,0.0114227536859671,0.0266284204828353,0.0150361460745914,0.00100620334283824,0,2.3311734818854,26.4642536445201
"p3","beta_ll",91,0.0114227536859671,0.0160768670270089,0.0151129944602911,0.00203006238955916,0,1.40744232686724,7.91939553665641
"p3","beta_ll",92,0.0114227536859671,0.0150767390827316,0.0165994329498322,0.00240144551953829,0,1.31988656126354,6.27819326321021
"p3","beta_ll",93,0.0114227536859671,0.0146720447827569,0.0129210572253645,0.0023758970717296,0,1.28445777490427,6.17537053996873
"p3","beta_ll",94,0.0114227536859671,0.015671801844341,0.00752806019185855,0.0026352742919473,0,1.371981071744,5.94693383236418
"p3","beta_ll",95,0.0114227536859671,0.0128774479349227,0.0107371574621825,0.00216370039770903,0,1.12735057490933,5.95158550997059
"p3","beta_ll",96,0.0114227536859671,0.013858105765934,0.0117703990302332,0.00200028621278688,0,1.21320183792098,6.92806143308177
"p3","beta_ll",97,0.0114227536859671,0.0140984152965076,0.00808489054380784,0.00197408464600782,0,1.23423963118696,7.1417481134959
"p3","beta_ll",98,0.0114227536859671,0.014693213903482,0.0113593767282482,0.00172474734121786,0,1.28631101636487,8.51905293740415
"p3","beta_ll",99,0.0114227536859671,0.0144278528272125,0.012398650247653,0.00231591448948417,0,1.26308009643394,6.2298728613361
"p3","beta_ll",100,0.0114227536859671,0.0127536650004486,0.00897138828737832,0.0019957802657518,0,1.11651405178389,6.39031521621159
"p3","beta_pw",1,0.0114227536859671,0.0233160429725607,0.0152188885581794,0.000307134389633112,0,2.04119283436922,75.9147909174642
"p3","beta_pw",2,0.0114227536859671,0.0133687767844978,0.0109771533195237,0.00107833087293627,0,1.17036374520807,12.3976574537784
"p3","beta_pw",3,0.0114227536859671,0.022773946136031,0.0123470757891457,0.000441234336124572,0,1.9937352027479,51.6141747626852
"p3","beta_pw",4,0.0114227536859671,0.0295766296018969,0.012558981246719,0.000207934998446879,0,2.58927316608707,142.239785619605
"p3","beta_pw",5,0.0114227536859671,0.0333178809498237,0.00758998969930972,9.02647439294613e-05,0,2.91679938706503,369.112895017577
"p3","beta_pw",6,0.0114227536859671,0.0276437041440427,0.0120199992395093,0.000353824471932728,0,2.42005604813163,78.1282990208167
"p3","beta_pw",7,0.0114227536859671,0.0271060172457279,0.00694634477198871,0.000419068121064204,0,2.37298448263203,64.6816493148977
"p3","beta_pw",8,0.0114227536859671,0.0324208081506787,0.00974058622379027,0.000277221542185213,0,2.83826553929003,116.94909383708
"p3","beta_pw",9,0.0114227536859671,0.0267598170952418,0.0166971050594978,0.000481859266473079,0,2.34267654113178,55.5345075982612
"p3","beta_pw",10,0.0114227536859671,0.0287740291827515,0.0123576691215545,0.000188318132372842,0,2.51900986170265,152.794788373237
"p3","beta_pw",11,0.0114227536859671,0.0319483695984147,0.0146128276293701,0.000145852546006464,0,2.79690611184791,219.045676425826
"p3","beta_pw",12,0.0114227536859671,0.0118221139305553,0.0119538070363791,0.00199815853826684,0,1.03496181880196,5.91650447356874
"p3","beta_pw",13,0.0114227536859671,0.0286792997168316,0.0135371870781682,0.000398098831703258,0,2.51071681183707,72.0406528050528
"p3","beta_pw",14,0.0114227536859671,0.0259093945411486,0.00957479100900617,0.000362854024569002,0,2.26822666875661,71.4044568526523
"p3","beta_pw",15,0.0114227536859671,0.0251240735048697,0.00822071363365995,0.00105354113775342,0,2.19947608042486,23.8472638652197
"p3","beta_pw",16,0.0114227536859671,0.0114218144771596,0.00904601536576866,0.00173971464367964,0,0.999917777373709,6.56533789530077
"p3","beta_pw",17,0.0114227536859671,0.0260045758523826,0.0104964457272603,0.000238783273461691,0,2.27655927522356,108.904511925767
"p3","beta_pw",18,0.0114227536859671,0.0338738962079593,0.0135332866727239,0.000449241485619053,0,2.96547550084822,75.4024222880512
"p3","beta_pw",19,0.0114227536859671,0.0194408055509523,0.0131384447411955,0.00115372222905116,0,1.70193686088454,16.8505079137989
"p3","beta_pw",20,0.0114227536859671,0.0293315558155959,0.00764087037649361,0.000142069115772322,0,2.56781828812695,206.459761899288
"p3","beta_pw",21,0.0114227536859671,0.0161731193356318,0.00689267575625192,0.00142110144219828,0,1.41586869333447,11.3806930704495
"p3","beta_pw",22,0.0114227536859671,0.0159370442226449,0.0119521526537117,0.00117764086787336,0,1.3952016003132,13.5330257784147
"p3","beta_pw",23,0.0114227536859671,0.0242627814872856,0.0177804168199585,0.000707011159213074,0,2.12407464559902,34.3173953778761
"p3","beta_pw",24,0.0114227536859671,0.0280610408783586,0.0127770520843487,0.000198579128762641,0,2.45659161090304,141.309114674884
"p3","beta_pw",25,0.0114227536859671,0.0230632192572579,0.0109765776191984,0.000285006358024788,0,2.01905949224757,80.9217710688826
"p3","beta_pw",26,0.0114227536859671,0.0115588082930627,0.00721805493567773,0.0031485621301795,0,1.01191084136417,3.67113870241579
"p3","beta_pw",27,0.0114227536859671,0.0243964892374605,0.0101599889101325,0.000836727651497868,0,2.13578003239548,29.1570252205566
"p3","beta_pw",28,0.0114227536859671,0.0230669309603469,0.00864444662440851,0.000829223179846156,0,2.01938443167908,27.8175182761129
"p3","beta_pw",29,0.0114227536859671,0.016195317370684,0.0131766563029942,0.00222379610607415,0,1.41781201065203,7.28273483636723
"p3","beta_pw",30,0.0114227536859671,0.0130321779411986,0.00725740098032569,0.00162950367363291,0,1.14089634596679,7.99763642885436
"p3","beta_pw",31,0.0114227536859671,0.0269902621485652,0.0076504143171328,0.000373224962405792,0,2.36285075303014,72.3163369743202
"p3","beta_pw",32,0.0114227536859671,0.0136756672823085,0.011149473669918,0.00174470186558407,0,1.1972303402733,7.83839781000655
"p3","beta_pw",33,0.0114227536859671,0.0207494543866768,0.0103124902456763,0.000876630794084434,0,1.8165019536548,23.6695476895126
"p3","beta_pw",34,0.0114227536859671,0.0278745991694098,0.0121997056706854,0.000707803408920253,0,2.44026965263672,39.3818379766385
"p3","beta_pw",35,0.0114227536859671,0.0232456688598046,0.00915605973635153,0.000849252968092763,0,2.03503196329637,27.3719018162624
