"cell","arm","iteration","model","weight","max_rhat","min_ess_tail"
"p1","gamma_pw",47,"ecx4param",0.446462975422509,1.00074886639872,1746.23332596612
"p1","gamma_pw",47,"ecxwb1",1.63255468205966e-08,1.22431044135673,13.9771249403321
"p1","gamma_pw",47,"ecxwb2",0.113605377132541,1.00026117335688,2124.74460662198
"p1","gamma_pw",47,"ecxwb1p3",0.0009871304477113,1.00007802590889,2283.49988841339
"p1","gamma_pw",47,"ecxwb2p3",0.0210375687002765,1.00026805864511,1421.11721101562
"p1","gamma_pw",47,"ecxll4",0.356255340601109,1.00034175988264,1324.81373409845
"p1","gamma_pw",47,"ecxll3",0.0233879070394235,1.00316294619101,1258.82221570024
"p1","gamma_pw",48,"nec3param",0.0562852554740814,1.00100931725424,2632.49326150547
"p1","gamma_pw",48,"nec4param",0.651512984442474,1.00023844256939,1810.06529136076
"p1","gamma_pw",48,"ecxexp",0.00122072445432441,1.00030118731226,2468.11159470823
"p1","gamma_pw",48,"ecxsigm",0.0114394300942682,0.999941902627653,3065.39848968136
"p1","gamma_pw",48,"ecx4param",1.36325907435699e-06,1.21379524919608,14.0779284512258
"p1","gamma_pw",48,"ecxwb1",6.38475532466653e-07,1.22885206356411,13.5961832363482
"p1","gamma_pw",48,"ecxwb2",2.16572220286801e-06,1.20939459133143,14.051777893674
"p1","gamma_pw",48,"ecxwb1p3",0.000175223639070975,1.00039416668376,2437.31458938321
"p1","gamma_pw",48,"ecxwb2p3",0.219936158562104,0.999936384160793,1274.77375105719
"p1","gamma_pw",48,"ecxll4",1.39837908349507e-06,1.21088295912522,14.3397565931218
"p1","gamma_pw",48,"ecxll3",0.059424657497783,1.00015046830988,944.248607309646
"p1","gamma_pw",49,"nec3param",0.00272755023554041,1.00056127011828,3394.17965246136
"p1","gamma_pw",49,"nec4param",0.0104747591164997,1.00087763695187,3108.62260748511
"p1","gamma_pw",49,"ecxexp",0.000103304207354606,1.00009294270908,2453.27714470707
"p1","gamma_pw",49,"ecxsigm",9.70952136482683e-05,1.00024562599824,2464.2646270031
"p1","gamma_pw",49,"ecx4param",0.322607492013569,1.00112315290105,2925.22109771365
"p1","gamma_pw",49,"ecxwb1",2.53794318338402e-07,1.21632473987768,13.5923358503876
"p1","gamma_pw",49,"ecxwb2",0.200737228565151,1.00048826511247,2236.26008767199
"p1","gamma_pw",49,"ecxwb1p3",3.34983751856572e-10,1.00036826019714,2060.99714249933
"p1","gamma_pw",49,"ecxwb2p3",0.00111573919205312,1.0001581012499,743.604898553152
"p1","gamma_pw",49,"ecxll4",0.46163237553832,1.0014697415255,2259.4901070623
"p1","gamma_pw",49,"ecxll3",0.000504201788560958,1.00105165732597,1594.15151811806
"p1","gamma_pw",50,"nec3param",0.00269335555709723,1.00020937580238,1227.52739156239
"p1","gamma_pw",50,"nec4param",0.0120970251358934,1.00067749124292,868.050284903286
"p1","gamma_pw",50,"ecxexp",0.00069489077527815,1.00028218427744,2425.80533014331
"p1","gamma_pw",50,"ecxsigm",0.00289042961788887,1.00005258355978,2737.56763659022
"p1","gamma_pw",50,"ecx4param",0.0970404253051693,1.00047725917909,2624.27869675603
"p1","gamma_pw",50,"ecxwb1",0.637314712167811,1.00032972950404,1633.67266272165
"p1","gamma_pw",50,"ecxwb2",0.114845303827652,1.00063825649538,3169.32083146318
"p1","gamma_pw",50,"ecxwb1p3",6.19590412092023e-05,1.00023879616193,2571.15580002924
"p1","gamma_pw",50,"ecxwb2p3",0.00303481588111024,1.00112692441544,1849.50841215812
"p1","gamma_pw",50,"ecxll4",0.124858688603689,1.0006528265018,2758.46447590008
"p1","gamma_pw",50,"ecxll3",0.00446839408720195,1.00023820244834,1929.58786078374
"p1","gamma_pw",51,"nec3param",3.06406507539419e-05,1.00180427732943,1855.02331154402
"p1","gamma_pw",51,"nec4param",9.51047611630388e-09,2.12275479597149,15.0789938900598
"p1","gamma_pw",51,"ecxexp",4.92855738387702e-08,1.00030338143611,2640.35357390085
"p1","gamma_pw",51,"ecxsigm",1.89692839430537e-08,1.00060712136448,3989.64372539839
"p1","gamma_pw",51,"ecx4param",0.92337339223318,1.00084089088491,2788.28531761695
"p1","gamma_pw",51,"ecxwb1",1.50720829023e-06,1.21119140682526,13.2253751384541
"p1","gamma_pw",51,"ecxwb2",0.0765935533664187,1.0000461407277,2690.30186625543
"p1","gamma_pw",51,"ecxwb1p3",1.32676279135927e-12,1.00059147987912,2875.52539276257
"p1","gamma_pw",51,"ecxwb2p3",8.10573564734951e-07,1.00177998544939,1064.14583832025
"p1","gamma_pw",51,"ecxll3",1.82011313055978e-08,1.0012476309228,2063.55464634426
"p1","gamma_pw",52,"nec3param",5.39541993518355e-05,1.00032259456841,948.514310418115
"p1","gamma_pw",52,"nec4param",0.000157829352111984,1.00153187759309,1310.35476411103
"p1","gamma_pw",52,"ecxexp",1.57707871388817e-07,1.00101898675362,2984.36529122397
"p1","gamma_pw",52,"ecxsigm",0.00237655421410704,1.0002900827479,3603.6480862955
"p1","gamma_pw",52,"ecx4param",0.144906248574234,1.00101355596289,2664.37332178911
"p1","gamma_pw",52,"ecxwb1",0.801594701556937,1.00394304570016,2668.30134282174
"p1","gamma_pw",52,"ecxwb2",0.0371682403962997,1.00075361592407,2843.14158930832
"p1","gamma_pw",52,"ecxwb1p3",1.30987396516379e-06,1.0012747261321,2011.91337428646
"p1","gamma_pw",52,"ecxwb2p3",0.00485561811901369,1.00105787580692,2733.54549465088
"p1","gamma_pw",52,"ecxll4",2.15792446439451e-10,1.21308832843636,13.2325919480726
"p1","gamma_pw",52,"ecxll3",0.00888538579031607,1.00157398884359,1944.22047995636
"p1","gamma_pw",53,"nec3param",0.00106886627330513,1.00358163702421,1326.14013756021
"p1","gamma_pw",53,"nec4param",0.00157555868794935,1.00783983668549,1034.45659213346
"p1","gamma_pw",53,"ecxexp",8.79747978817895e-12,1.00045136862414,1477.81549369229
"p1","gamma_pw",53,"ecxsigm",9.60606564433416e-05,1.00103622052006,3089.06600413664
"p1","gamma_pw",53,"ecx4param",0.151263829027339,1.00275910371138,2147.98622623592
"p1","gamma_pw",53,"ecxwb1",0.424193839005904,1.00111009059887,2216.66579835153
"p1","gamma_pw",53,"ecxwb2",0.226513970377931,1.00017455867647,3001.81904451141
"p1","gamma_pw",53,"ecxwb1p3",6.3973524264588e-12,1.00045850699648,2102.18494958686
"p1","gamma_pw",53,"ecxwb2p3",0.0348612109910781,1.00101611406078,3592.85271392042
"p1","gamma_pw",53,"ecxll5",0.0111891457278847,1.00258157720583,1053.99873168074
"p1","gamma_pw",53,"ecxll4",0.145283950716187,1.00151537938759,2412.91240272108
"p1","gamma_pw",53,"ecxll3",0.00395356852078299,1.0025722240032,2381.84788457488
"p1","gamma_pw",54,"nec3param",0.000271943012194741,1.0006613069104,1918.91748015142
"p1","gamma_pw",54,"nec4param",0.214020925103775,1.00047257949925,3067.41872531775
"p1","gamma_pw",54,"ecxexp",0.00301080511286968,1.00128610784666,2654.32306604318
"p1","gamma_pw",54,"ecxsigm",0.000688615745510218,1.00024178905871,2371.79499005879
"p1","gamma_pw",54,"ecx4param",0.326922824658933,1.00110064651348,2822.9629433523
"p1","gamma_pw",54,"ecxwb1",0.0793838544877934,1.00120434988998,2039.09991392747
"p1","gamma_pw",54,"ecxwb2",3.78499864995187e-05,1.20553418755133,13.2586127551221
"p1","gamma_pw",54,"ecxwb1p3",1.72101473611949e-22,1.21461549183821,20.2640301504415
"p1","gamma_pw",54,"ecxwb2p3",0.0155685283034332,1.00020913305761,3148.30018509039
"p1","gamma_pw",54,"ecxll4",0.360094653588992,1.00009097510597,3194.27937908541
"p1","gamma_pw",54,"ecxll3",2.93976108986117e-24,1.2049204778594,13.6391881403307
"p1","gamma_pw",55,"nec3param",0.0995347776628947,1.00030020540477,3201.66688920366
"p1","gamma_pw",55,"nec4param",0.728752596936735,1.00045299264764,3200.34208144012
"p1","gamma_pw",55,"ecxexp",1.80980699590476e-05,1.00102243471386,2261.69068700018
"p1","gamma_pw",55,"ecxsigm",0.000377404089480015,1.00024090934103,3222.01127957886
"p1","gamma_pw",55,"ecx4param",0.134942443823281,1.00084371851543,2116.27183809334
"p1","gamma_pw",55,"ecxwb1",2.33165912453047e-09,1.22163634121375,14.544983145358
"p1","gamma_pw",55,"ecxwb2",2.47871543062759e-06,1.21186618060981,13.3069373509956
"p1","gamma_pw",55,"ecxwb1p3",2.46097397555284e-07,1.00074313788745,2593.13345961758
"p1","gamma_pw",55,"ecxwb2p3",0.0350262052470138,0.999957049595855,2289.41984733603
"p1","gamma_pw",55,"ecxll4",7.1146569150893e-07,1.21010863068096,13.5835127645758
"p1","gamma_pw",55,"ecxll3",0.00134503556045727,1.00300920998774,1389.22977173111
"p1","gamma_pw",56,"nec3param",0.000664646044146323,1.00102981427026,1448.95232946067
"p1","gamma_pw",56,"nec4param",3.74279154056652e-15,1.22371169812785,2.28734818739615
"p1","gamma_pw",56,"ecxexp",2.21212427632062e-07,1.00008455262525,2774.47581592568
"p1","gamma_pw",56,"ecxsigm",3.19485323865296e-06,0.999949521918015,2948.54149132262
"p1","gamma_pw",56,"ecx4param",0.255716244992311,1.00101014620538,2276.59891421304
"p1","gamma_pw",56,"ecxwb1",0.16189759927577,1.00306182800855,1505.26930796753
"p1","gamma_pw",56,"ecxwb2",0.140510280057766,1.0006253366046,2368.85629539927
"p1","gamma_pw",56,"ecxwb1p3",2.19272314883837e-11,1.00096355011923,1040.19727401363
"p1","gamma_pw",56,"ecxwb2p3",0.000852963806419564,1.00136841388077,1038.90062376034
"p1","gamma_pw",56,"ecxll5",0.155047029825274,1.00153561165421,1064.65514250415
"p1","gamma_pw",56,"ecxll4",0.285005025103478,1.00015375196112,1570.51050825151
"p1","gamma_pw",56,"ecxll3",0.000302794807236717,0.999920409810447,666.891538871392
"p1","gamma_pw",57,"nec3param",0.00737213159618309,1.00083731758021,3711.72953373868
"p1","gamma_pw",57,"nec4param",0.086286473604408,1.0005354235031,3470.82311587885
"p1","gamma_pw",57,"ecxexp",2.19913893840056e-07,1.00050640755849,2597.18497114389
"p1","gamma_pw",57,"ecxsigm",0.00511495702614339,1.00026209833684,3747.53869855991
"p1","gamma_pw",57,"ecx4param",0.207851598188259,1.00097580777965,2151.55415628843
"p1","gamma_pw",57,"ecxwb1",0.655532433626628,1.00116092481803,1789.98343354712
"p1","gamma_pw",57,"ecxwb2",2.17495952182869e-07,1.21543254471156,13.8690983262082
"p1","gamma_pw",57,"ecxwb1p3",6.84406382009764e-07,1.0004159278481,2366.72143188614
"p1","gamma_pw",57,"ecxwb2p3",0.0275017966156166,1.00013358400574,2784.1816094956
"p1","gamma_pw",57,"ecxll4",4.93595629194678e-11,1.00191132468455,312.347858328792
"p1","gamma_pw",57,"ecxll3",0.0103394874771746,1.00097071346731,1671.00003505543
"p1","gamma_pw",58,"nec3param",0.000177940837466258,1.00030490505235,2443.5677097149
"p1","gamma_pw",58,"nec4param",0.0157109569555339,1.00132309575679,2697.30356205076
"p1","gamma_pw",58,"ecxexp",0.00028542283519974,1.00207060766212,2950.96768502114
"p1","gamma_pw",58,"ecxsigm",0.00014744899963532,1.00048482023487,2301.43857270066
"p1","gamma_pw",58,"ecx4param",0.810931027913155,1.00139084571432,927.800665075897
"p1","gamma_pw",58,"ecxwb2",0.171175889903524,1.00088050282265,1634.41292880227
"p1","gamma_pw",58,"ecxwb1p3",1.0399613571739e-07,1.00218693012197,2300.60435034246
"p1","gamma_pw",58,"ecxwb2p3",0.000165559587185679,1.00184173783999,690.048964436275
"p1","gamma_pw",58,"ecxll3",0.00140564897216475,1.00036660585939,610.416533432669
"p1","gamma_pw",59,"nec3param",0.0360667499836523,1.0007677216784,1166.30264180157
"p1","gamma_pw",59,"nec4param",0.067743367838106,1.00043820526146,843.087204052597
"p1","gamma_pw",59,"ecxexp",0.00430974320209141,1.00196416513368,2630.36343296393
"p1","gamma_pw",59,"ecxsigm",0.00784935540461142,1.00058645808972,3572.4654836543
"p1","gamma_pw",59,"ecx4param",0.0560943022195923,1.00044560951125,3231.75768150137
"p1","gamma_pw",59,"ecxwb1",0.568759284893298,1.00113679712015,1462.89635761482
"p1","gamma_pw",59,"ecxwb2",0.133184720393197,1.0001826935234,3047.17045919198
"p1","gamma_pw",59,"ecxwb1p3",0.000599248757605154,1.00070709365435,1678.85294148287
"p1","gamma_pw",59,"ecxwb2p3",0.0425743910137961,1.00119647052867,2525.71679642743
"p1","gamma_pw",59,"ecxll4",0.0669379503641942,1.00080889890853,2486.39706802375
"p1","gamma_pw",59,"ecxll3",0.0158808859298559,1.00045808920061,2117.23983886811
"p1","gamma_pw",60,"nec3param",0.0172681988801544,1.00069242849551,2499.7581348686
"p1","gamma_pw",60,"nec4param",0.00276223853201785,1.20739707830954,13.6403869600931
"p1","gamma_pw",60,"ecxexp",1.44387811941466e-07,1.00093146184475,2347.09566029167
"p1","gamma_pw",60,"ecxsigm",3.1000614779702e-06,1.00144049837673,2793.67354061556
"p1","gamma_pw",60,"ecx4param",0.323741372181042,1.00003482834201,3109.14990121842
"p1","gamma_pw",60,"ecxwb1",0.0644702294442636,1.000786476887,2707.67714725688
"p1","gamma_pw",60,"ecxwb2",0.269416697241175,1.00117084266948,4196.21465227076
"p1","gamma_pw",60,"ecxwb1p3",7.65857175471835e-12,1.0009857193632,789.093849753726
"p1","gamma_pw",60,"ecxwb2p3",0.0107041752305243,1.00084343959304,2638.53388622794
"p1","gamma_pw",60,"ecxll5",0.0349220438329133,1.00035346363315,1155.51115097168
"p1","gamma_pw",60,"ecxll4",0.276275227298644,1.00043263539938,2436.73451107129
"p1","gamma_pw",60,"ecxll3",0.00043657290231693,1.0003292920771,1126.19399365872
"p1","gamma_pw",61,"nec3param",0.0155382690044813,1.00040594440398,2861.31241601586
"p1","gamma_pw",61,"nec4param",0.276096788240876,1.0007812811547,2296.69454533486
"p1","gamma_pw",61,"ecxexp",0.000455328026959019,1.00203613081778,2754.29600821354
"p1","gamma_pw",61,"ecxsigm",0.000483857542316902,1.00020543137423,2593.63229733223
"p1","gamma_pw",61,"ecx4param",0.284746424560407,1.00194140851818,1830.59493199924
"p1","gamma_pw",61,"ecxwb1",0.13812033210555,1.00387909395009,1239.86212889493
"p1","gamma_pw",61,"ecxwb2",5.58676281901136e-07,1.18849470213539,14.0368846403063
"p1","gamma_pw",61,"ecxwb1p3",9.05666708540796e-05,1.00145738925075,1886.29727825152
"p1","gamma_pw",61,"ecxwb2p3",0.00180068989679373,1.00125313807035,1644.03555584396
"p1","gamma_pw",61,"ecxll4",0.282217311992956,1.00133434347998,2346.09345601649
"p1","gamma_pw",61,"ecxll3",0.000449873282524373,1.0011893225352,946.464014302488
"p1","gamma_pw",62,"nec3param",0.00283803497479772,1.00147470334233,3045.25693037134
"p1","gamma_pw",62,"nec4param",0.00288645051961627,1.00051064115669,3485.92656200486
"p1","gamma_pw",62,"ecxexp",9.48688353967699e-12,1.00056931362342,2385.21890906721
"p1","gamma_pw",62,"ecxsigm",2.88724147914524e-05,0.99995922913144,3240.50111053701
"p1","gamma_pw",62,"ecx4param",0.0449415792909268,1.00067542417142,2230.89533850761
"p1","gamma_pw",62,"ecxwb1",0.889598827045968,1.00001302029651,2276.32398195105
"p1","gamma_pw",62,"ecxwb2",6.24199346732991e-10,1.19153326141101,13.819126880024
"p1","gamma_pw",62,"ecxwb1p3",4.70913912138567e-10,1.00121129206299,2680.46721017002
"p1","gamma_pw",62,"ecxwb2p3",0.00183796023430113,1.0006420622,3575.86438134421
"p1","gamma_pw",62,"ecxll4",0.0577008380934061,1.00063241227568,2896.59847136227
"p1","gamma_pw",62,"ecxll3",0.000167436321592631,1.0003453979414,2195.38750468655
"p1","gamma_pw",63,"nec3param",0.00264625557793328,1.00010932838679,2320.62559288952
"p1","gamma_pw",63,"nec4param",0.206323290837686,1.00081743153301,2996.74314387283
"p1","gamma_pw",63,"ecxexp",0.000191178986224292,1.00065037045087,2501.58144125665
"p1","gamma_pw",63,"ecxsigm",3.39802757668071e-05,1.00015647118637,2239.17240770142
"p1","gamma_pw",63,"ecx4param",0.388205627715838,1.00021273839847,2137.12544627453
"p1","gamma_pw",63,"ecxwb1",0.168505187855247,1.00062194852898,1432.34446009361
"p1","gamma_pw",63,"ecxwb2",0.228998211472928,1.00046820089493,3049.91277601469
"p1","gamma_pw",63,"ecxwb1p3",1.39558728451726e-08,1.00280865965276,1284.10483401863
"p1","gamma_pw",63,"ecxwb2p3",0.00200020539976952,1.00114589204807,2486.89862351918
"p1","gamma_pw",63,"ecxll5",3.37830484100185e-06,1.19772298549713,13.8297504893518
"p1","gamma_pw",63,"ecxll4",1.88726231561298e-06,1.20998436042485,13.9421285674413
"p1","gamma_pw",63,"ecxll3",0.00309078235557787,1.00140713766692,939.494404274313
"p1","gamma_pw",64,"nec3param",0.000770926351419933,1.0009175376827,2483.01996371776
"p1","gamma_pw",64,"nec4param",0.0339239486448979,1.00042889320218,1996.46342460867
"p1","gamma_pw",64,"ecxexp",0.00347965958128329,1.00045083009791,2222.03308481649
"p1","gamma_pw",64,"ecxsigm",0.000364563118730465,1.00111731213482,1584.67176903837
"p1","gamma_pw",64,"ecx4param",0.117402897644516,1.00064764675144,1763.63369531456
"p1","gamma_pw",64,"ecxwb1",0.560442241526752,1.00206744542498,1120.16645193805
"p1","gamma_pw",64,"ecxwb2",5.89156259900106e-07,1.20074518020286,13.4457041159434
"p1","gamma_pw",64,"ecxwb1p3",1.05896492965697e-05,1.00046245104411,1105.02590344712
"p1","gamma_pw",64,"ecxwb2p3",0.0175548093665218,1.00023449179955,1884.76176867994
"p1","gamma_pw",64,"ecxll5",0.102153136306064,1.00054139233977,1104.9432527185
"p1","gamma_pw",64,"ecxll4",0.146462726805823,1.00079015775093,1422.72492383294
"p1","gamma_pw",64,"ecxll3",0.0174339118484352,1.0031469207829,943.073792001174
"p1","gamma_pw",65,"nec3param",1.61678286144271e-06,1.0013187418107,2003.80910329798
"p1","gamma_pw",65,"nec4param",2.66467343940361e-05,1.00302406346169,1890.59547195319
"p1","gamma_pw",65,"ecxexp",3.00412820827098e-06,1.00043274097861,2589.98842428774
"p1","gamma_pw",65,"ecxsigm",5.51022908322333e-07,1.00012346994679,3329.18744630469
"p1","gamma_pw",65,"ecx4param",0.139389098062294,1.00025133403951,2757.87641168216
"p1","gamma_pw",65,"ecxwb1",0.83907252235811,1.00367271076013,2500.17458692034
"p1","gamma_pw",65,"ecxwb2",0.0214887990804076,1.00115737557206,3338.81879500009
"p1","gamma_pw",65,"ecxwb1p3",2.86760669211211e-13,1.00072403176468,2282.62404457017
"p1","gamma_pw",65,"ecxwb2p3",1.48586939589255e-05,1.00162530832632,499.498597757303
"p1","gamma_pw",65,"ecxll4",4.20702841889246e-08,1.19709565938669,14.2444898318422
"p1","gamma_pw",65,"ecxll3",2.86106628676269e-06,1.00009879225742,1305.36461573273
"p1","gamma_pw",66,"nec3param",0.00121011868144904,1.00055472496458,2651.22953604536
"p1","gamma_pw",66,"nec4param",9.7879143799933e-06,1.19762108695758,13.839078408282
"p1","gamma_pw",66,"ecxexp",1.08488826892383e-05,1.00124194496736,3434.42438702008
"p1","gamma_pw",66,"ecxsigm",4.19322933649658e-06,1.00018047291088,2865.26153921218
"p1","gamma_pw",66,"ecx4param",0.0854940323857182,1.00069640676946,2508.27235532176
"p1","gamma_pw",66,"ecxwb1",0.722193842478766,1.00108053955541,2438.0589300693
"p1","gamma_pw",66,"ecxwb2",0.130739960847497,1.00160433573303,2164.05706468819
"p1","gamma_pw",66,"ecxwb1p3",4.33350406640462e-09,1.00082241168162,2267.00275528809
"p1","gamma_pw",66,"ecxwb2p3",0.000250139963861819,0.999993656982527,697.85682756636
"p1","gamma_pw",66,"ecxll4",0.0599405210384473,1.00064626728115,1902.12967774557
"p1","gamma_pw",66,"ecxll3",0.000146550244350912,1.00199201781596,823.530677271261
"p1","gamma_pw",67,"nec3param",0.0307112827317346,1.00002697825726,2709.523584474
"p1","gamma_pw",67,"nec4param",0.242378206572099,1.00065348470602,3571.88246568043
"p1","gamma_pw",67,"ecxexp",0.000554573212311689,0.999911359028645,2866.60301226283
"p1","gamma_pw",67,"ecxsigm",0.00683281785801286,1.00129798655712,3254.70640326145
"p1","gamma_pw",67,"ecx4param",6.01627066830299e-09,1.20260350651994,13.229190381882
"p1","gamma_pw",67,"ecxwb1",8.87919528445301e-10,1.19486192269257,13.5650222081159
"p1","gamma_pw",67,"ecxwb2",4.21081520713573e-08,1.20547018191312,13.37702771345
"p1","gamma_pw",67,"ecxwb1p3",0.000842975793730013,1.00001094615052,2282.89467339744
"p1","gamma_pw",67,"ecxwb2p3",0.0523414844626779,1.00090301225238,1506.25083229757
"p1","gamma_pw",67,"ecxll5",3.45048231052771e-09,1.2033557056859,13.5952116553883
"p1","gamma_pw",67,"ecxll4",0.644982227813649,1.00127687824221,2409.56164512373
"p1","gamma_pw",67,"ecxll3",0.0213563790929595,0.99997727930834,1371.90286777353
"p1","gamma_pw",68,"nec3param",0.000826346298832411,1.00027934564416,2447.87121264073
"p1","gamma_pw",68,"nec4param",0.0098965102299684,1.00353525938293,2937.97304100017
"p1","gamma_pw",68,"ecxexp",0.00120796179501477,0.999986656195864,2800.35813694666
"p1","gamma_pw",68,"ecxsigm",0.00188972254813538,1.00081058898355,3298.66919700853
"p1","gamma_pw",68,"ecx4param",0.286690809344303,1.00066115841772,2470.00012324838
"p1","gamma_pw",68,"ecxwb1",0.0645450928250076,1.00108838417347,2236.04164747339
"p1","gamma_pw",68,"ecxwb2",0.115518316697222,1.00005747472749,3381.84718719065
"p1","gamma_pw",68,"ecxwb1p3",2.59684714188016e-07,1.00028066612175,2174.59416290898
"p1","gamma_pw",68,"ecxwb2p3",0.0167848454300188,1.00075483824798,1088.60066835055
"p1","gamma_pw",68,"ecxll4",0.49534241642169,1.0003503924678,2506.74854304923
"p1","gamma_pw",68,"ecxll3",0.00729771872509407,1.0006030537145,1261.32782204578
"p1","gamma_pw",69,"nec3param",0.00012421669718603,1.0013724071242,1738.67966059972
"p1","gamma_pw",69,"nec4param",1.71972554032941e-06,1.0302012879045,518.314897192931
"p1","gamma_pw",69,"ecxexp",8.66526785526949e-08,1.00061709498396,2788.74928086945
"p1","gamma_pw",69,"ecxsigm",0.000561937089851069,1.00159931346111,2741.88128511284
"p1","gamma_pw",69,"ecx4param",1.45854106434379e-07,1.19285422361813,13.265408353875
"p1","gamma_pw",69,"ecxwb1",0.748020003142927,1.00038692980309,2804.88489263358
"p1","gamma_pw",69,"ecxwb2",0.0932515552638436,1.00053473610248,2378.24606379928
"p1","gamma_pw",69,"ecxwb1p3",3.76135615595984e-07,1.00245077904373,2473.20042794803
"p1","gamma_pw",69,"ecxwb2p3",0.00981262939930559,1.00029414665812,2569.49262800475
"p1","gamma_pw",69,"ecxll5",0.127810097017893,1.00125464323001,2376.97066542148
"p1","gamma_pw",69,"ecxll4",1.87606048043379e-07,1.22306539366554,13.3805542082536
"p1","gamma_pw",69,"ecxll3",0.0204170454150041,1.00108169134559,2735.35916018284
"p1","gamma_pw",70,"nec3param",6.5127657579142e-06,1.00051140963058,2466.31560157761
"p1","gamma_pw",70,"nec4param",0.00579744294451105,1.00027360449061,1845.83525331532
"p1","gamma_pw",70,"ecxexp",2.29461135266665e-08,1.00023197136182,3182.43546484495
"p1","gamma_pw",70,"ecxsigm",7.49500586885158e-09,1.00002680750798,3373.68258998543
"p1","gamma_pw",70,"ecx4param",0.14036081873535,1.00022262331084,3350.16175961278
"p1","gamma_pw",70,"ecxwb1",0.720499259932048,1.00154521275253,2676.67112798657
"p1","gamma_pw",70,"ecxwb2",5.46178908958356e-06,1.20574192667449,13.6926636199186
"p1","gamma_pw",70,"ecxwb1p3",2.77634568114975e-11,1.00017796732459,2561.71936766157
"p1","gamma_pw",70,"ecxwb2p3",7.05088223458477e-08,1.00214058927447,1225.62971188325
"p1","gamma_pw",70,"ecxll4",0.133330400198475,1.00034729553842,3746.85939787865
"p1","gamma_pw",70,"ecxll3",2.65706305125704e-09,1.00847911204537,1304.41938547745
"p1","gamma_pw",71,"nec3param",0.000880883716631632,1.00128427067882,2423.78192611679
"p1","gamma_pw",71,"nec4param",0.012676802006266,1.00073333917661,3308.22178872202
"p1","gamma_pw",71,"ecxexp",5.77204514850683e-07,1.00123758404955,2884.38902180621
"p1","gamma_pw",71,"ecxsigm",2.27131448712652e-05,1.00063675594741,3342.6647691533
"p1","gamma_pw",71,"ecx4param",0.345802678436452,1.00088577030883,2772.99756356702
"p1","gamma_pw",71,"ecxwb1",0.347635265479506,1.00167983787253,2101.14629738193
"p1","gamma_pw",71,"ecxwb2",0.291526137377019,1.00127202684653,3719.42747549566
"p1","gamma_pw",71,"ecxwb1p3",1.99287076352323e-08,1.00032537778184,2206.47215907065
"p1","gamma_pw",71,"ecxwb2p3",0.00107049620102268,1.00213115473809,1560.18973057678
"p1","gamma_pw",71,"ecxll3",0.000384426505009101,1.0034327169839,1092.86081280634
"p1","gamma_pw",72,"nec3param",0.00308351529265466,1.00059712614005,1662.68132273098
"p1","gamma_pw",72,"nec4param",0.0146317577048003,1.00030522117065,1826.62883260268
"p1","gamma_pw",72,"ecxexp",0.00192209025104528,1.00016247842352,2840.49597726639
"p1","gamma_pw",72,"ecxsigm",0.00105774901141512,1.00018026040721,2788.23686954655
"p1","gamma_pw",72,"ecx4param",0.252136399465562,1.00182198467357,1808.21161916036
"p1","gamma_pw",72,"ecxwb1",0.35181470525887,1.00119106004092,1648.35832875093
"p1","gamma_pw",72,"ecxwb2",0.126208185526597,1.00091150677023,804.97777193685
"p1","gamma_pw",72,"ecxwb1p3",0.000242618546019462,1.00060271348272,2751.94306463479
"p1","gamma_pw",72,"ecxwb2p3",0.00358205239730594,1.00041860738261,732.443957816728
"p1","gamma_pw",72,"ecxll4",0.241883604092837,1.00140234440498,1726.8183030602
"p1","gamma_pw",72,"ecxll3",0.00343732245289306,1.00099626793341,1044.13122133915
"p1","gamma_pw",73,"nec3param",9.17484609453519e-05,1.00028274746922,1467.63914706729
"p1","gamma_pw",73,"nec4param",0.214558727011316,1.00085601291615,2151.19359329904
"p1","gamma_pw",73,"ecxexp",2.6800725559265e-06,1.00001526632616,2710.20602819476
"p1","gamma_pw",73,"ecxsigm",6.29543342406815e-07,1.00066358133931,2594.05354568168
"p1","gamma_pw",73,"ecx4param",7.29610093152955e-06,1.20889952906476,13.3127302105026
"p1","gamma_pw",73,"ecxwb1",0.78510514539885,1.00146622536663,2547.15176936038
"p1","gamma_pw",73,"ecxwb2",2.18157569294003e-05,1.20752865618452,13.0901944173584
"p1","gamma_pw",73,"ecxwb1p3",1.40448251416123e-12,1.00026968350562,2282.94874435456
"p1","gamma_pw",73,"ecxwb2p3",0.000197013114798048,1.00060976811673,1867.0508177457
"p1","gamma_pw",73,"ecxll4",9.01396264006794e-06,1.21234546508388,13.6451211710024
"p1","gamma_pw",73,"ecxll3",5.9305762868648e-06,1.00341640456671,627.670858851878
"p1","gamma_pw",74,"nec3param",0.0119478846446301,1.000173308993,2907.43243724633
"p1","gamma_pw",74,"nec4param",0.617094325602237,1.00051452686782,3932.78976930681
"p1","gamma_pw",74,"ecxexp",1.50699470817447e-05,1.00019140680034,2972.58804124847
"p1","gamma_pw",74,"ecxsigm",4.95123641552989e-05,1.00052820235154,3170.84708880408
"p1","gamma_pw",74,"ecx4param",3.21269658656506e-07,1.19725740415944,13.6003137161307
"p1","gamma_pw",74,"ecxwb2",4.6293202473192e-07,1.21218453024514,13.3129815472443
"p1","gamma_pw",74,"ecxwb1p3",2.31241944286652e-10,1.00172281357747,2128.10834029981
"p1","gamma_pw",74,"ecxwb2p3",0.00133610111037519,1.0003843992306,907.65112575337
