"cell","arm","iteration","n_models","top_model","top_weight","w_nec4param","w_zero_asymptote"
"p1","gamma",56,12,"ecxll5",0.477174559970026,0.01582770068146,0.0589631348160502
"p1","gamma",57,11,"ecxwb1",0.990307871085606,3.07500536728384e-11,0.00100300498269127
"p1","gamma",58,9,"nec4param",0.418713130555989,0.418713130555989,0.0185797803458865
"p1","gamma",59,11,"ecxwb1",0.945479436363016,0.0506992268423193,0.0038162464996885
"p1","gamma",60,12,"ecxll5",0.39702132084935,0.187975578347087,0.0453901760995132
"p1","gamma",61,11,"ecxwb1",0.992204272599355,0.00430889484154568,0.00123389524425651
"p1","gamma",62,11,"ecxwb1",0.997358033588848,4.5107220338486e-12,3.73594580496988e-19
"p1","gamma",63,12,"ecxwb1",0.694201293583486,0.0551929588973644,0.0152289182241336
"p1","gamma",64,12,"ecxll5",0.571256326775414,0.00294807236639677,0.000152301518479603
"p1","gamma",65,11,"ecxwb1",0.499915145156844,0.109711424327057,0.0609256050731253
"p1","gamma",66,11,"ecxwb1",0.488381140958161,0.0099654436732342,0.0858264614296977
"p1","gamma",67,12,"ecxwb1",0.758889827959707,1.06446482480564e-14,0.00737438707370688
"p1","gamma",68,11,"ecxwb1",0.625761074470463,0.0865819989864108,0.0495693648966057
"p1","gamma",69,12,"ecxwb1",0.607445635414067,3.03586970549329e-06,9.20337001437347e-14
"p1","gamma",70,11,"ecxwb1",0.76026921238549,0.0733286461158241,0.103277009364016
"p1","gamma",71,10,"ecxwb1",0.940149405794957,0.0413526066326035,0.00478586659067213
"p1","gamma",72,11,"ecxwb1",0.963557153032097,0.0220213998835423,0.0020341090521882
"p1","gamma",73,11,"ecxwb1",0.544853691464126,0.0583874433708927,0.110018129568346
"p1","gamma",74,10,"ecxll5",0.734143467519395,0.116571262394858,0.0370274506425823
"p1","gamma",75,12,"ecxwb1",0.61063574923877,0.0549785880362971,0.0288990567713677
"p1","gamma",76,11,"ecxwb1",0.533567567370294,0.0304497582613702,0.0773177606534819
"p1","gamma",77,12,"ecxwb1",0.747038047304196,3.36209359034057e-15,0.00087032868595757
"p1","gamma",78,11,"ecxwb1",0.830661717804443,0.0430216854505424,0.00453828247702305
"p1","gamma",79,11,"ecxwb1",0.976016335910909,0.00298442283028469,2.5087216138287e-06
"p1","gamma",80,11,"ecxwb1",0.582476851994299,0.0565061659517715,0.0583792558642426
"p1","gamma",81,10,"ecxll4",0.438948844083273,0.176455932223534,1.13663137826738e-05
"p1","gamma",82,11,"ecxwb1",0.823606688398092,0.0264208541469709,3.41230243730318e-07
"p1","gamma",83,11,"ecxwb1",0.894281794012129,0.0259120678715209,0.00280795583822039
"p1","gamma",84,11,"ecxwb1",0.999960095420507,3.69464727419003e-16,1.19536404146424e-10
"p1","gamma",85,12,"ecxwb1",0.602398723095198,0.0849801102259991,0.00831752079565895
"p1","gamma",86,12,"ecxwb1",0.588957874688278,0.000249858642796366,0.0714773152899485
"p1","gamma",87,11,"ecxwb1",0.781270692263624,1.21743099107606e-08,0.0173591445388412
"p1","gamma",88,11,"ecxwb1",0.692943738069738,0.0815859346888442,0.0708917414115133
"p1","gamma",89,12,"ecxll5",0.498334119570885,0.0147115991897757,0.0196554643483411
"p1","gamma",90,9,"ecx4param",0.852688584836305,0.00296146556959465,0.0819808722605148
"p1","gamma",91,10,"ecxwb1",0.768688526640454,0.0365796422843439,0.118576090371234
"p1","gamma",92,11,"ecxwb1",0.620466968575296,0.0295849407059875,0.0952117726606406
"p1","gamma",93,11,"ecxwb1",0.999986076103674,5.48034710919019e-08,5.64595102970918e-09
"p1","gamma",94,11,"ecxwb1",0.845910112980041,0.0270981770556589,0.0284950699768246
"p1","gamma",95,11,"ecxwb1",0.992577438740322,0.000154933024951976,2.04508499177103e-09
"p1","gamma",96,11,"ecxwb1",0.965694957393352,8.82551748640769e-08,2.8894023944728e-28
"p1","gamma",97,11,"ecxwb1",0.701050396295087,2.70308736277509e-05,0.0671356050114842
"p1","gamma",98,12,"ecxwb1",0.550056339429463,0.00318790715613301,1.30784794417412e-25
"p1","gamma",99,11,"ecxwb1",0.577854234672225,0.109436044055245,0.0940464834471148
"p1","gamma",100,11,"ecxwb1",0.998781092526761,1.57336737899204e-13,1.22228858955942e-25
"p1","measured",1,14,"nec4param",0.449255286929857,0.449255286929857,1.76154230039128e-19
"p1","measured",2,12,"ecxll5",0.265552863148062,0.207280199326874,1.69430018684093e-24
"p1","measured",3,13,"nec4param",0.862122477244089,0.862122477244089,2.90926252687696e-21
"p1","measured",4,13,"nec4param",0.645279267861938,0.645279267861938,1.59264629203116e-24
"p1","measured",5,12,"nec4param",0.449224521597886,0.449224521597886,2.63857375248133e-30
"p1","measured",6,13,"nec4param",0.853612988893191,0.853612988893191,1.83883286012986e-21
"p1","measured",7,14,"nec4param",0.34557649894805,0.34557649894805,6.58798357115346e-23
"p1","measured",8,13,"nec4param",0.958529139105252,0.958529139105252,1.75058728701714e-18
"p1","measured",9,13,"nec4param",0.671501546463673,0.671501546463673,2.29544642948429e-23
"p1","measured",10,13,"nec4param",0.404688780894546,0.404688780894546,1.69226751581816e-16
"p1","measured",11,14,"nec4param",0.545355273635828,0.545355273635828,2.40295599459449e-19
"p1","measured",12,13,"ecxwb1",0.161558275526896,0.127134048191437,6.51419047538593e-26
"p1","measured",13,13,"nec4param",0.23976009716432,0.23976009716432,4.14588620897194e-25
"p1","measured",14,13,"nec4param",0.336366262228015,0.336366262228015,3.20256918433869e-25
"p1","measured",15,13,"nec4param",0.511267549265114,0.511267549265114,1.01344731092518e-18
"p1","measured",16,13,"nec4param",0.646707129202006,0.646707129202006,8.83180851993147e-19
"p1","measured",17,12,"nec4param",0.566481487439581,0.566481487439581,1.54496860242444e-24
"p1","measured",18,13,"nec4param",0.641982546895574,0.641982546895574,1.48527218066508e-26
"p1","measured",19,13,"nec4param",0.629551636030038,0.629551636030038,3.29225029926475e-22
"p1","measured",20,14,"nec4param",0.616366923809497,0.616366923809497,3.02084930431099e-24
"p1","measured",21,12,"nec4param",0.522721591302236,0.522721591302236,1.39473879025909e-16
"p1","measured",22,12,"nec4param",0.499342388898446,0.499342388898446,3.01283781441463e-26
"p1","measured",23,13,"nec4param",0.940682181071367,0.940682181071367,1.77092824117397e-19
"p1","measured",24,13,"nec4param",0.431245082957551,0.431245082957551,3.66245960699408e-23
"p1","measured",25,13,"nec4param",0.298667205080182,0.298667205080182,1.07954325534902e-21
"p1","measured",26,12,"neclin",0.267759870373731,0.179254604337237,1.99266086343148e-22
"p1","measured",27,13,"nec4param",0.400150168600723,0.400150168600723,6.77235596282252e-22
"p1","measured",28,12,"nec4param",0.463789422356488,0.463789422356488,4.41599256132983e-22
"p1","measured",29,11,"nec4param",0.697953295904248,0.697953295904248,1.41097682929572e-22
"p1","measured",30,13,"nec4param",0.812916520499704,0.812916520499704,6.10903991358635e-17
"p1","measured",31,13,"nec4param",0.479624300805892,0.479624300805892,8.39068668633428e-26
"p1","measured",32,12,"nec4param",0.389253792790231,0.389253792790231,5.16916889126577e-26
"p1","measured",33,13,"nec4param",0.665254728102026,0.665254728102026,5.68269813551737e-23
"p1","measured",34,13,"nec4param",0.533916405902708,0.533916405902708,4.19943496306103e-15
"p1","measured",35,12,"nec4param",0.405198935085956,0.405198935085956,1.23451079904786e-17
"p1","measured",36,13,"nec4param",0.450459672681948,0.450459672681948,2.51374415055782e-24
"p1","measured",37,12,"nec4param",0.694626965325523,0.694626965325523,7.09016633040153e-21
"p1","measured",38,12,"nec4param",0.786267105165533,0.786267105165533,5.67924186393905e-19
"p1","measured",39,13,"nec4param",0.873761496932505,0.873761496932505,4.2000805910408e-23
"p1","measured",40,12,"nec4param",0.252013256575483,0.252013256575483,9.90397521916976e-24
"p1","measured",41,13,"nec4param",0.90592250531477,0.90592250531477,5.64762658193201e-29
"p1","measured",42,12,"neclin",0.473416808385798,0.344623404026091,1.70599446799397e-22
"p1","measured",43,14,"nec4param",0.316803472188416,0.316803472188416,3.67773399569382e-21
"p1","measured",44,12,"nec4param",0.819001215891843,0.819001215891843,1.80745733164962e-23
"p1","measured",45,14,"nec4param",0.539204083325833,0.539204083325833,3.27601903210475e-19
"p1","measured",46,14,"nec4param",0.686803009117233,0.686803009117233,5.48800989922774e-22
"p1","measured",47,13,"neclin",0.289636341945775,0.0810104980880434,4.8276106298417e-25
"p1","measured",48,13,"nec4param",0.330004506070917,0.330004506070917,1.57453264791775e-26
"p1","measured",49,12,"neclin",0.475666245472326,0.370747078557523,4.10631387942937e-26
"p1","measured",50,13,"neclin",0.566968631316031,0.187908305910566,2.86511997512929e-23
"p1","measured",51,14,"nec4param",0.404543673924547,0.404543673924547,7.55866481346374e-27
"p1","measured",52,13,"nec4param",0.38495286339442,0.38495286339442,1.52682434427386e-26
"p1","measured",53,13,"nec4param",0.683376141063731,0.683376141063731,2.15535558406495e-26
"p1","measured",54,13,"neclin",0.589223672744118,0.375075035130472,2.46560531732714e-19
"p1","measured",55,14,"nec4param",0.606514529882754,0.606514529882754,3.2123813993412e-18
"p1","measured",56,13,"nec4param",0.30606390152197,0.30606390152197,4.40137023545671e-23
"p1","measured",57,14,"nec4param",0.592875791526983,0.592875791526983,2.40880277196755e-25
"p1","measured",58,13,"ecxwb2",0.186518536423296,0.0967959653087486,7.72221608094072e-26
"p1","measured",59,13,"nec4param",0.561658999869759,0.561658999869759,9.28320595318894e-23
"p1","measured",60,14,"nec4param",0.554068957962656,0.554068957962656,1.59535464633643e-19
"p1","measured",61,13,"nec4param",0.583489271997286,0.583489271997286,4.54901319994443e-22
"p1","measured",62,14,"nec4param",0.525012142985509,0.525012142985509,2.00461657372039e-16
"p1","measured",63,13,"nec4param",0.574845189132335,0.574845189132335,6.65260529190248e-23
"p1","measured",64,14,"nec4param",0.255214140679223,0.255214140679223,9.33225561933385e-19
"p1","measured",65,14,"ecxll5",0.443575026241973,0.420091542729365,1.89290174416058e-19
"p1","measured",66,13,"nec4param",0.357851716349912,0.357851716349912,2.70558203615513e-20
"p1","measured",67,14,"nec4param",0.311203439252402,0.311203439252402,3.59938142172028e-21
"p1","measured",68,14,"nec4param",0.515132117001966,0.515132117001966,1.29513477933659e-21
"p1","measured",69,13,"ecx4param",0.210118286415631,0.104175930840964,1.77433445457883e-18
"p1","measured",70,14,"nec4param",0.532161942161744,0.532161942161744,1.5571963945361e-17
"p1","measured",71,9,"neclin",0.543105773297406,0.312494546730978,8.95667412538255e-25
"p1","measured",72,12,"ecxlin",0.457548744032235,0.0448633113098149,2.41340671989701e-20
"p1","measured",73,12,"nec4param",0.524326768438276,0.524326768438276,2.62114995287621e-22
"p1","measured",74,14,"neclin",0.495663330482693,0.370781772937459,4.1039132536863e-24
"p1","measured",75,14,"nec4param",0.536894975397171,0.536894975397171,1.60203446221195e-19
"p1","measured",76,13,"nec4param",0.526058642794583,0.526058642794583,3.38509060195439e-21
"p1","measured",77,11,"nec4param",0.821102345431631,0.821102345431631,1.49843845401343e-18
"p1","measured",78,13,"nec4param",0.545439265926546,0.545439265926546,1.27389219938655e-21
"p1","measured",79,14,"nec4param",0.364690159063986,0.364690159063986,4.89196566414627e-28
"p1","measured",80,13,"nec4param",0.53298415566392,0.53298415566392,9.65927421641713e-17
"p1","measured",81,14,"nec4param",0.615934101128652,0.615934101128652,1.43523596065961e-22
"p1","measured",82,12,"nec4param",0.615980159416604,0.615980159416604,9.23249237767251e-19
"p1","measured",83,12,"nec4param",0.603953875611033,0.603953875611033,2.6412738423047e-22
"p1","measured",84,14,"nec4param",0.554940304195166,0.554940304195166,1.17751056604345e-19
"p1","measured",85,12,"nec4param",0.853134266349112,0.853134266349112,4.86661400834589e-25
"p1","measured",86,12,"nec4param",0.714726305794515,0.714726305794515,3.64427585316132e-21
"p1","measured",87,14,"ecxll5",0.530747173767108,0.237717057791809,3.05847060563322e-17
"p1","measured",88,13,"nec4param",0.333121741084876,0.333121741084876,5.04360662816276e-28
"p1","measured",89,14,"nec4param",0.597627547081156,0.597627547081156,9.16362616989939e-23
"p1","measured",90,11,"nec4param",0.805110468736211,0.805110468736211,7.97968654401954e-24
"p1","measured",91,14,"nec4param",0.516794682985806,0.516794682985806,3.70995804327e-17
"p1","measured",92,14,"ecxll5",0.218294907628502,0.0704165695821401,1.4880807460415e-22
"p1","measured",93,13,"neclin",0.228307941690286,0.225364182309644,2.95820333287052e-21
"p1","measured",94,13,"nec4param",0.869988136758613,0.869988136758613,3.07336091937373e-22
"p1","measured",95,13,"nec4param",0.406070393606936,0.406070393606936,1.85449950186655e-22
"p1","measured",96,14,"nec4param",0.681403862243308,0.681403862243308,2.03893494805564e-18
"p1","measured",97,11,"nec4param",0.791128214607689,0.791128214607689,2.03983769331302e-22
"p1","measured",98,12,"nec4param",0.432861704860612,0.432861704860612,1.40466535092355e-26
"p1","measured",99,12,"nec4param",0.863320196789442,0.863320196789442,7.31773505492976e-17
"p1","measured",100,13,"neclin",0.505238661926677,0.39456165746483,4.13275635379143e-22
"p2","beta",1,11,"ecxwb2",0.593057105492288,0.0186236979616318,0.0217931675565833
"p2","beta",2,9,"ecx4param",0.922136673596572,0.000312745849209756,0.0281467514639919
"p2","beta",3,11,"ecxwb1",0.527502738718645,0.000354472088646142,0.0330142926235676
"p2","beta",4,11,"ecx4param",0.400507100707122,0.00230071331307336,0.0152107455430969
"p2","beta",5,11,"ecxll4",0.40207754414543,0.0032000864810999,0.0771251093634398
"p2","beta",6,11,"ecx4param",0.39224125001163,0.000203271362487374,0.0475367160622909
"p2","beta",7,11,"ecxll4",0.342072471152084,0.0174825079216862,0.0366493084495628
"p2","beta",8,10,"ecxwb1",0.313887147949363,0.0806693578473766,0.0334312995249217
"p2","beta",9,11,"ecxwb2",0.411037079769459,0.0213250544353794,0.0252771295074075
"p2","beta",10,11,"ecxll4",0.438258806980894,0.000668613747065588,0.0235702029855013
"p2","beta",11,11,"ecxwb2",0.325869490782663,0.0253360393632806,0.0382193929477107
"p2","beta",12,9,"ecx4param",0.851272824912277,0.000276242319589423,0.0392448734515476
"p2","beta",13,11,"ecxwb2",0.530958423005718,0.0869207009957501,0.115535552848122
"p2","beta",14,10,"ecx4param",0.556504868707746,0.000392370160972598,0.0845605183665997
"p2","beta",15,11,"ecx4param",0.392932032904259,0.0010524263295914,0.0116277690527921
"p2","beta",16,9,"ecx4param",0.737935646177086,0.00211329353454362,0.0176949748977051
"p2","beta",17,11,"ecxll4",0.339511876792628,0.0109152952971592,0.0180526124561786
"p2","beta",18,11,"ecxll4",0.339674359716261,0.00420279904948441,0.0441176439713435
"p2","beta",19,11,"ecx4param",0.36756030381207,0.0707542487570819,0.0852965665221356
"p2","beta",20,11,"ecx4param",0.373871846417367,0.000559518455113664,0.00987381535222057
"p2","beta",21,11,"ecxwb2",0.587338552273504,0.0521925360740572,0.0804557679723156
"p2","beta",22,9,"ecx4param",0.513852454126947,0.0233575497289086,0.0558938219575327
"p2","beta",23,11,"ecxll4",0.343709229817451,0.00642308253605884,0.0656947884572653
"p2","beta",24,11,"ecxwb2",0.27156524486837,0.148691026298525,0.15638280583906
"p2","beta",25,11,"ecx4param",0.319574111630244,0.0391298219436289,0.0704034919965011
"p2","beta",26,9,"ecx4param",0.876892407066845,0.000317258560262316,0.0124432182786255
"p2","beta",27,11,"ecxwb1",0.287070501634998,0.00899889841751191,0.0309110415101318
"p2","beta",28,10,"ecxwb2",0.479604705250945,0.0187722379966691,0.0310982705868742
"p2","beta",29,9,"ecx4param",0.63723847609891,0.0153163778103618,0.151340596034036
"p2","beta",30,9,"ecxwb2",0.496861371268265,0.102031544376592,0.0476154153155298
"p2","beta",31,11,"ecxwb2",0.326015698473804,0.0720628573933629,0.0339502935571369
"p2","beta",32,9,"ecx4param",0.874732937186408,0.00441291205726878,0.0277611461392666
"p2","beta",33,11,"ecxwb2",0.353351245821487,0.0984587859589544,0.129339622471162
"p2","beta",34,12,"ecxwb2",0.461910528505038,0.19591205108644,0.0410807557635185
"p2","beta",35,11,"ecx4param",0.383464934684601,0.00111544364180168,0.0246786761465657
"p2","beta",36,9,"ecxwb2",0.446719635109965,0.0587462300354991,0.0553555361643026
"p2","beta",37,12,"ecxll4",0.221245017401392,0.0138878311141917,0.041464169573816
"p2","beta",38,10,"ecxwb2",0.666423688401789,0.046938462234761,0.0371453049902152
"p2","beta",39,11,"ecx4param",0.337349374514984,0.0133629509636532,0.0769804895866931
"p2","beta",40,11,"ecxll4",0.369018116335158,0.000334448810603328,0.0274782883558292
"p2","beta",41,11,"ecxll4",0.310324525795176,0.00663830134823558,0.0497087965402163
"p2","beta",42,12,"ecx4param",0.289883506862924,0.0070666933707641,0.079315678319565
"p2","beta",43,11,"ecxwb1",0.540038650451829,0.00244249218161591,0.0136135511347645
"p2","beta",44,11,"ecxwb2",0.444775404738286,0.0129291230864927,0.0126685110108438
"p2","beta",45,11,"ecx4param",0.433449212182152,0.00606276219145403,0.0276932446688651
"p2","beta",46,11,"ecx4param",0.341764347019902,0.0133241359739269,0.0580911625507975
"p2","beta",47,11,"ecxll4",0.345431917481902,0.00446635294157241,0.0394414679180669
"p2","beta",48,11,"ecxwb2",0.545967278848858,0.128039297590739,0.262467959221823
"p2","beta",49,10,"ecxwb2",0.539400805921331,0.141862571768703,0.0918779946569122
"p2","beta",50,11,"ecxll4",0.291380751855589,0.0154828549380375,0.0234658532190938
"p2","beta",51,11,"ecx4param",0.300499754870921,0.0329289903688595,0.0566781450663345
"p2","beta",52,9,"ecxwb2",0.509521091608573,0.165070893386762,0.213965868472456
"p2","beta",53,12,"ecxwb2",0.462754558738126,0.0201716527896415,0.0295255964330675
"p2","beta",54,11,"ecxll4",0.368881575061018,0.00734918165706552,0.0444926272531809
"p2","beta",55,11,"ecxwb2",0.442131071382402,0.193771570485539,0.241378603464435
"p2","beta",56,11,"ecxwb2",0.338280711968702,0.0291151466458927,0.0198803200719353
"p2","beta",57,11,"ecx4param",0.348880311130006,0.0132031874304488,0.0743013713721085
"p2","beta",58,12,"ecx4param",0.295556420501431,0.0143369672907369,0.0917526611516735
"p2","beta",59,11,"ecxwb2",0.421070785714244,0.0818985511043615,0.0553989006520677
"p2","beta",60,10,"ecxwb2",0.682683744206945,0.0326441695282644,0.0532299759688279
"p2","beta",61,10,"ecx4param",0.437646434149771,0.00360746410842103,0.0433060913726204
"p2","beta",62,11,"ecxll4",0.335583335060211,0.0159674775002943,0.022031896034183
"p2","beta",63,11,"ecxwb2",0.532659339946041,0.0665914857868703,0.0695736907133937
"p2","beta",64,12,"ecx4param",0.342269843657375,0.000377245231061121,0.0216902176647355
"p2","beta",65,11,"ecxll4",0.335020502584798,0.042123733402706,0.0306203788338255
"p2","beta",66,11,"ecxwb2",0.477088812863248,0.0493957516279879,0.0583838436135186
"p2","beta",67,11,"ecxwb1",0.368459968090743,0.0808164389659295,0.0866416955639816
"p2","beta",68,10,"ecxwb2",0.28998866110397,0.092431917008756,0.10694550427193
"p2","beta",69,11,"nec4param",0.407947646250391,0.407947646250391,0.389603753168825
"p2","beta",70,12,"ecxll4",0.286951548384602,0.025706554875771,0.0546180523611281
"p2","beta",71,9,"ecx4param",0.522004739303193,0.016961858766817,0.0413081045319372
"p2","beta",72,11,"ecx4param",0.324447515480742,0.0103801252329942,0.0226329577364544
"p2","beta",73,11,"ecxwb2",0.40918385213765,0.0160335023882731,0.0310102803797372
"p2","beta",74,12,"nec4param",0.267984971829134,0.267984971829134,0.118802939645981
"p2","beta",75,11,"ecxll4",0.320643605584567,0.0103581485937629,0.0228043391179517
"p2","beta",76,11,"ecxwb1",0.423777494342223,0.0153886957380621,0.0498308282190539
"p2","beta",77,9,"ecxwb2",0.512765625410029,0.0102180478017501,0.0313584991208888
"p2","beta",78,11,"ecxwb2",0.43649204227082,0.1003179528129,0.0762117416623157
"p2","beta",79,11,"ecxwb2",0.30799802766979,0.0446669256645215,0.0241868879264832
"p2","beta",80,11,"ecxwb2",0.347042010019296,0.27766223031888,0.0476982501152211
"p2","beta",81,11,"ecx4param",0.3063444043569,0.0422401420523128,0.0970002904859372
"p2","beta",82,11,"ecxwb1",0.410260611927582,0.000353922051719316,0.0512207999980634
"p2","beta",83,12,"ecxwb2",0.633914045228446,0.00990629254142785,0.0132300658405666
"p2","beta",84,12,"nec4param",0.313498817661257,0.313498817661257,0.283835127789376
"p2","beta",85,11,"ecxwb1",0.475465427141857,0.00235946982302408,0.0294383165150512
"p2","beta",86,11,"ecxwb2",0.387928888138547,0.0401114636466517,0.0527494947259727
"p2","beta",87,11,"ecx4param",0.38695923785324,0.00421295892321821,0.0114676197050645
"p2","beta",88,12,"ecxwb2",0.301839837611492,0.0246401982595648,0.0454136856553399
"p2","beta",89,11,"ecxwb1",0.425277991329366,0.00287489509743565,0.083522258514966
"p2","beta",90,11,"ecxwb2",0.435982959372278,0.107600642644696,0.222021627515806
"p2","beta",91,11,"ecxwb2",0.391039949067212,0.25611067012165,0.156826408598077
"p2","beta",92,12,"ecxwb1",0.361499685759548,0.00112919802702404,0.0611981065961197
"p2","beta",93,11,"ecxwb1",0.474879521566587,5.05297289134592e-05,0.0171524990417586
"p2","beta",94,11,"ecxwb2",0.446506269214474,0.17990235963111,0.109478213651393
"p2","beta",95,11,"ecxll4",0.315095590894954,0.0273868183402361,0.0514833457613526
"p2","beta",96,11,"ecxll4",0.308494307704749,0.00705677567327128,0.0214061291474637
"p2","beta",97,11,"ecxwb2",0.544904824644548,0.0579315092309814,0.0652853139682084
"p2","beta",98,12,"ecxwb2",0.625127270538463,0.129311475530605,0.0600068685718302
"p2","beta",99,11,"ecxwb1",0.367079049657927,0.000479400033953419,0.0256625165482427
"p2","beta",100,11,"ecxwb2",0.359345529063287,0.00856471785150511,0.0206359685735775
"p2","censored",1,13,"nec4param",0.620296185120989,0.620296185120989,0.0152905353810018
"p2","censored",2,14,"neclin",0.469514386596706,0.108276366649447,0.00222848986523053
"p2","censored",3,12,"neclin",0.552773148572792,0.057700216727526,0.000930278784503108
"p2","censored",4,11,"neclin",0.479263868442914,0.207927597430809,0.000916283229890704
"p2","censored",5,12,"nec4param",0.360957755947676,0.360957755947676,0.000321250960356932
"p2","censored",6,11,"neclin",0.332493609269161,0.166827594118491,0.00257741272254901
"p2","censored",7,14,"neclin",0.495859731303155,0.18155202442426,0.00177811759068844
"p2","censored",8,13,"neclin",0.526206310171224,0.282529665662251,0.000364645152178458
"p2","censored",9,14,"neclin",0.464803260485266,0.330918371770104,0.00123457086477319
"p2","censored",10,14,"neclin",0.34464332494053,0.11980041797238,0.00346310961815536
"p2","censored",11,13,"neclin",0.695277277115899,0.273579639962387,0.000148563263015896
"p2","censored",12,13,"ecxwb2",0.323475733483742,0.0304547330274722,0.0108491249089374
"p2","censored",13,13,"nec4param",0.483247164360943,0.483247164360943,0.000971039330457997
"p2","censored",14,14,"neclin",0.330205407871904,0.180379155412115,0.00452412505237248
"p2","censored",15,13,"nec4param",0.518521869522575,0.518521869522575,0.00110434643742156
"p2","censored",16,13,"neclin",0.595424422611299,0.226241265682087,0.00161107853020945
"p2","censored",17,12,"neclin",0.600839228695168,0.243250875358112,0.00335914687553762
"p2","censored",18,13,"nec4param",0.470078369796154,0.470078369796154,0.000976671421249742
"p2","censored",19,13,"neclin",0.640520157465104,0.218844512979791,0.000669673427054416
"p2","censored",20,14,"neclin",0.576410411617293,0.125605506166998,0.000784223111540151
"p2","censored",21,13,"nec4param",0.71847850610629,0.71847850610629,0.000710568937448251
"p2","censored",22,12,"neclin",0.544109999568921,0.309343524653738,0.000242933466846796
"p2","censored",23,14,"neclin",0.394229449222128,0.388992129140303,0.000423806208473712
"p2","censored",24,13,"nec4param",0.637767874584344,0.637767874584344,0.000465354672482979
"p2","censored",25,13,"nec4param",0.921905547697087,0.921905547697087,0.00123096667209016
"p2","censored",26,11,"neclin",0.755203149152907,0.126985803119099,0.000251160860944866
"p2","censored",27,14,"neclin",0.542382250352991,0.312962034636525,5.7571110271199e-05
"p2","censored",28,12,"neclin",0.759470499897219,0.21337825958294,0.00143845817940347
"p2","censored",29,13,"nec4param",0.729395866167946,0.729395866167946,0.000644949505548478
"p2","censored",30,13,"neclin",0.552186662559712,0.295749303389109,0.00278922165692263
"p2","censored",31,13,"neclin",0.707497805753738,0.198009435815687,8.50391145694641e-05
"p2","censored",32,11,"ecxwb2",0.395377159888452,0.111297058489381,0.0100831720306189
"p2","censored",33,13,"nec4param",0.443968124627019,0.443968124627019,0.00701518673136871
"p2","censored",34,14,"neclin",0.519323014549191,0.278992693477942,0.00397452829222616
"p2","censored",35,12,"nec4param",0.535094504531236,0.535094504531236,0.000439055950933654
"p2","censored",36,12,"nec4param",0.554728945883856,0.554728945883856,0.00337894590553254
"p2","censored",37,13,"nec4param",0.465687781823852,0.465687781823852,0.000707101539536404
"p2","censored",38,12,"nec4param",0.810995143935167,0.810995143935167,0.00298480034952764
"p2","censored",39,13,"neclin",0.496742329744858,0.308324859064485,0.0101418188991001
"p2","censored",40,11,"ecxwb2",0.436915035945447,0.204849767301125,0.0153716834282999
"p2","censored",41,13,"neclin",0.682722534041952,0.170038018174913,0.000249572897206416
"p2","censored",42,11,"neclin",0.476673364342573,0.464907312325665,0.000254250898179326
"p2","censored",43,14,"ecxwb2",0.225637145474789,0.0262692887574451,0.00518456283832323
"p2","censored",44,11,"neclin",0.515874871751744,0.306803929271106,0.00416910720886596
"p2","censored",45,13,"neclin",0.351259384366741,0.305718825707187,0.0139799601195542
"p2","censored",46,14,"nec4param",0.500135669992811,0.500135669992811,0.0013695791619523
"p2","censored",47,13,"neclin",0.589784212557569,0.320777999936715,0.00174777419338725
"p2","censored",48,14,"nec4param",0.519091803605645,0.519091803605645,0.0021288392142102
"p2","censored",49,12,"nec4param",0.528355776459185,0.528355776459185,0.00255613317802121
"p2","censored",50,13,"neclin",0.430659530527979,0.355185295816999,0.00371003088317244
"p2","censored",51,14,"nec4param",0.432057168220819,0.432057168220819,0.00438466085182646
"p2","censored",52,13,"nec4param",0.586544837831361,0.586544837831361,0.00107710832573302
"p2","censored",53,13,"neclin",0.419592301126052,0.286421399301098,0.00276186707749305
"p2","censored",54,14,"ecxwb2",0.283045816603212,0.0324053345634642,0.0115709382678848
"p2","censored",55,11,"nec4param",0.585362810015817,0.585362810015817,3.31120275276804e-05
"p2","censored",56,13,"nec4param",0.427525621839527,0.427525621839527,0.00154907127916329
"p2","censored",57,14,"nec4param",0.407231179416641,0.407231179416641,0.00147278801094471
"p2","censored",58,14,"nec4param",0.468486901300339,0.468486901300339,0.000373299335442025
"p2","censored",59,11,"neclin",0.551697314662555,0.392623387250208,0.000371005509210374
"p2","censored",60,14,"nec4param",0.450539868522135,0.450539868522135,0.000912708680557199
"p2","censored",61,13,"neclin",0.673816135542889,0.0861903196477457,0.00379713582091536
"p2","censored",62,14,"neclin",0.531508909068486,0.207927069790031,0.000654876505002079
"p2","censored",63,13,"nec4param",0.489337552762462,0.489337552762462,0.000683233611785425
"p2","censored",64,13,"neclin",0.525391948672937,0.246328945694233,0.00417915699346647
"p2","censored",65,13,"neclin",0.570788388925711,0.300616954630991,0.000796731231388763
"p2","censored",66,13,"nec4param",0.515261148240373,0.515261148240373,0.00365181327373566
"p2","censored",67,13,"neclin",0.502877387971059,0.11856188328783,0.000645513630471496
"p2","censored",68,13,"nec4param",0.502547112279213,0.502547112279213,4.02795599096845e-05
"p2","censored",69,13,"nec4param",0.822495005702894,0.822495005702894,7.03665682942376e-05
"p2","censored",70,14,"nec4param",0.541738848363254,0.541738848363254,0.000161137391207578
"p2","censored",71,12,"neclin",0.532280603883357,0.207811225875286,0.00148125053263054
"p2","censored",72,14,"neclin",0.47460854793322,0.327953625969754,0.000444681375182768
