"cell","arm","estimate","truth","n_run","n_used","bias","bias_mcse","rel_bias","rmse","coverage","coverage_mcse","width","delta","top_factor","R","cv_control","disp"
"p2","measured","ErC50",5.0532895646328,100,100,-0.0271592328212797,0.0128225293233603,-0.537456491932761,0.130441299035373,0.97,0.017058722109232,0.633743249781986,4,2,3.3,0.0669719164461943,"none"
"p3","beta","ErC50",5.05328956463279,100,100,-0.242128365049242,0.00942604862058631,-4.7914999121337,0.259658109884107,0.9,0.03,0.748322251258715,4,2,17,0.0282221160540261,"none"
"p3","censored","ErC50",5.05328956463279,100,100,-2.45330050256953e-05,0.00834083654781317,-0.000485485834759957,0.0829902794264761,0.98,0.014,0.360731163687915,4,2,17,0.0282221160540261,"none"
"p3","deleted","ErC50",5.05328956463279,100,100,-0.0114969728558538,0.00971118532956905,-0.22751462604319,0.0973066560666161,0.99,0.0099498743710662,0.398636819002331,4,2,17,0.0282221160540261,"none"
"p3","floored","ErC50",5.05328956463279,100,100,-0.113720537146479,0.00692041328484044,-2.25042589964351,0.132942395240008,0.65,0.0476969600708473,0.303341768257943,4,2,17,0.0282221160540261,"none"
"p3","gamma","ErC50",5.05328956463279,100,100,0.0344718048505923,0.0160367958526231,0.682165635071761,0.163245240758528,0.91,0.0286181760425084,0.475003071265919,4,2,17,0.0282221160540261,"none"
"p3","measured","ErC50",5.05328956463279,100,100,-0.00979627644164349,0.00569803003270037,-0.193859392309638,0.0575348078229439,0.92,0.0271293199325011,0.211423044981497,4,2,17,0.0282221160540261,"none"
"p4","beta","ErC50",5.0532895646328,100,100,-0.301059090166099,0.00507079541083894,-5.9576853120226,0.305257529662086,0.48,0.0499599839871872,0.549382820170292,4,2,73,0.0186365299331132,"none"
"p4","censored","ErC50",5.0532895646328,100,100,-0.0113238545985945,0.00635334185766672,-0.224088773337836,0.0642211803554538,0.99,0.0099498743710662,0.271243607687542,4,2,73,0.0186365299331132,"none"
"p4","deleted","ErC50",5.0532895646328,100,100,-0.00204939016401617,0.00751575949581794,-0.0405555655935401,0.0748089395670273,0.99,0.0099498743710662,0.300281270112444,4,2,73,0.0186365299331132,"none"
"p4","floored","ErC50",5.0532895646328,100,100,-0.118394973495744,0.00381005264743882,-2.34292873941704,0.124316142819456,0.24,0.0427083130081252,0.19815896070572,4,2,73,0.0186365299331132,"none"
"p4","gamma","ErC50",5.0532895646328,100,100,0.00352581571576582,0.0103224366173488,0.0697726831338237,0.102767448400068,0.94,0.0237486841740758,0.295659802060558,4,2,73,0.0186365299331132,"none"
"p4","measured","ErC50",5.0532895646328,100,100,-0.00807322520045872,0.00304863555808465,-0.159761776901961,0.0313894992469315,0.97,0.017058722109232,0.134235603850195,4,2,73,0.0186365299331132,"none"
